Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
324,Grzegorz Krychowiak,pl POL,MF,ru Loko Moscow,29,1990,6,6,532,5.9,1,0,1,1,0,0,2,0,1.9,1.9,0.1,2.0,7,21,14,0.17,0.00,0.17,0.17,0.17,0.32,0.02,0.34,0.32,0.34,Matches
325,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,28,1991,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,3,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
326,Ondřej Kúdela,cz CZE,DF,cz Slavia Prague,32,1987,6,6,540,6.0,0,0,0,0,0,0,2,0,0.9,0.9,0.6,1.4,3,18,1,0.00,0.00,0.00,0.00,0.00,0.14,0.09,0.24,0.14,0.24,Matches
327,Daniil Kulikov,ru RUS,MF,ru Loko Moscow,21,1998,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
328,Layvin Kurzawa,fr FRA,DF,fr Paris S-G,26,1992,4,2,203,2.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,3,14,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
329,Daler Kuzyaev,ru RUS,MF,ru Zenit,26,1993,4,1,138,1.5,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,3,6,15,0.00,0.00,0.00,0.00,0.00,0.06,0.48,0.54,0.06,0.54,Matches
330,Saba Kvirkvelia,ge GEO,DF,ru Loko Moscow,27,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
331,Rajiv van La Parra,nl NED,FW,rs Red Star,28,1991,5,4,354,3.9,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.3,10,10,22,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
332,Zakaria Labyad,ma MAR,FW,nl Ajax,26,1993,1,1,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Konrad Laimer,at AUT,"MF,DF",de RB Leipzig,22,1997,10,9,713,7.9,1,0,1,1,0,0,2,0,1.3,1.3,0.7,1.9,18,43,45,0.13,0.00,0.13,0.13,0.13,0.16,0.08,0.24,0.16,0.24,Matches
334,Érik Lamela,ar ARG,"MF,FW",eng Tottenham,27,1992,5,2,232,2.6,1,2,3,1,0,0,1,0,1.5,1.5,0.5,2.1,9,9,16,0.39,0.78,1.16,0.39,1.16,0.59,0.21,0.80,0.59,0.80,Matches
335,Noa Lang,nl NED,FW,nl Ajax,20,1999,3,1,129,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,8,18,0.00,0.00,0.00,0.00,0.00,0.14,0.08,0.22,0.14,0.22,Matches
336,Aymeric Laporte,es ESP,DF,eng Manchester City,25,1994,3,3,212,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Valentino Lazaro,at AUT,"DF,FW",it Inter,23,1996,4,0,104,1.2,0,1,1,0,0,0,0,0,0.0,0.0,0.8,0.8,4,3,7,0.00,0.87,0.87,0.00,0.87,0.00,0.70,0.70,0.00,0.70,Matches
338,Thomas Lemar,fr FRA,MF,es Atlético Madrid,23,1995,7,2,231,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.7,0.9,11,15,16,0.00,0.00,0.00,0.00,0.00,0.10,0.27,0.37,0.10,0.37,Matches
339,Mario Lemina,ga GAB,MF,tr Galatasaray,25,1993,4,4,329,3.7,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.7,7,8,3,0.00,0.00,0.00,0.00,0.00,0.17,0.02,0.19,0.17,0.19,Matches
340,Clément Lenglet,fr FRA,DF,es Barcelona,24,1995,9,8,721,8.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,24,1,0.12,0.00,0.12,0.12,0.12,0.06,0.00,0.06,0.06,0.06,Matches
341,Marin Leovac,hr CRO,"DF,MF",hr Dinamo Zagreb,30,1988,5,5,450,5.0,1,1,2,1,0,0,0,0,1.0,1.0,0.3,1.2,8,13,16,0.20,0.20,0.40,0.20,0.40,0.19,0.05,0.24,0.19,0.24,Matches
342,Robert Lewandowski,pl POL,FW,de Bayern Munich,30,1988,10,10,886,9.8,15,6,21,13,2,2,0,0,14.5,12.9,3.2,16.2,21,39,87,1.52,0.61,2.13,1.32,1.93,1.47,0.33,1.80,1.31,1.64,Matches
343,Matthijs de Ligt,nl NED,DF,it Juventus,19,1999,6,6,540,6.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,24,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
344,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,24,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Fernando Llorente,es ESP,FW,it Napoli,34,1985,6,0,92,1.0,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,0,2,7,0.98,0.00,0.98,0.98,0.98,0.61,0.09,0.70,0.61,0.70,Matches
346,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,24,1995,4,1,210,2.3,2,1,3,2,0,0,0,0,0.2,0.2,0.5,0.7,4,1,10,0.86,0.43,1.29,0.86,1.29,0.08,0.26,0.34,0.08,0.34,Matches
347,Hugo Lloris,fr FRA,GK,eng Tottenham,32,1986,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
348,Giovani Lo Celso,ar ARG,"MF,FW",eng Tottenham,23,1996,5,4,330,3.7,1,0,1,1,0,0,2,0,0.5,0.5,1.0,1.5,8,26,19,0.27,0.00,0.27,0.27,0.27,0.15,0.27,0.41,0.15,0.41,Matches
349,Stanislav Lobotka,sk SVK,MF,it Napoli,24,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
350,Renan Lodi,br BRA,DF,es Atlético Madrid,21,1998,9,9,759,8.4,0,1,1,0,0,0,2,0,0.5,0.5,0.7,1.2,32,20,53,0.00,0.12,0.12,0.00,0.12,0.06,0.09,0.15,0.06,0.15,Matches
351,Ademola Lookman,ng NGA,FW,de RB Leipzig,21,1997,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
352,Anthony Lopes,pt POR,GK,fr Lyon,28,1990,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,Maximiliano Lovera,ar ARG,"FW,MF",gr Olympiacos,20,1999,3,1,102,1.1,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,7,2,5,0.00,0.88,0.88,0.00,0.88,0.08,0.07,0.15,0.08,0.15,Matches
354,Dejan Lovren,hr CRO,DF,eng Liverpool,30,1989,3,3,232,2.6,1,0,1,1,0,0,0,0,0.1,0.1,0.6,0.7,4,14,0,0.39,0.00,0.39,0.39,0.39,0.04,0.24,0.28,0.04,0.28,Matches
355,Hirving Lozano,mx MEX,"FW,MF",it Napoli,24,1995,7,5,412,4.6,1,0,1,1,0,0,1,0,0.8,0.8,0.2,1.1,15,9,36,0.22,0.00,0.22,0.22,0.22,0.18,0.05,0.24,0.18,0.24,Matches
356,Caio Lucas Fernandes,ae UAE,"MF,FW",pt Benfica,25,1994,3,0,34,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,2,10,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
357,Jean Lucas,br BRA,MF,fr Lyon,21,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,1,0.00,0.00,0.00,0.00,0.00,10.54,0.00,10.54,10.54,10.54,Matches
358,Jhon Lucumí,co COL,DF,be Genk,21,1998,6,6,540,6.0,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.2,0,6,0,0.17,0.00,0.17,0.17,0.17,0.02,0.01,0.03,0.02,0.03,Matches
359,Florentino Luís,pt POR,MF,pt Benfica,19,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
360,José Luis Gayà,es ESP,DF,es Valencia,24,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.9,0.9,1.7,2.6,10,18,28,0.00,0.00,0.00,0.00,0.00,0.15,0.28,0.43,0.15,0.43,Matches
361,José Luis Palomino,ar ARG,DF,it Atalanta,29,1990,7,6,571,6.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
362,Romelu Lukaku,be BEL,FW,it Inter,26,1993,5,5,403,4.5,2,2,4,2,0,0,0,0,2.6,2.6,1.2,3.8,6,10,29,0.45,0.45,0.89,0.45,0.89,0.58,0.27,0.86,0.58,0.86,Matches
363,Andrey Lunyov,ru RUS,GK,ru Zenit,27,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Sebastiano Luperto,it ITA,DF,it Napoli,22,1996,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
365,Christian Luyindama,cd COD,DF,tr Galatasaray,25,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.4,3,1,0,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Matches
366,Gabriel Magalhães,br BRA,DF,fr Lille,21,1997,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,13,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
367,Stanislav Magkeev,ru RUS,DF,ru Loko Moscow,20,1999,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,28,1991,7,6,572,6.4,1,4,5,1,0,0,0,0,2.3,2.3,2.8,5.1,29,24,59,0.16,0.63,0.79,0.16,0.79,0.36,0.43,0.80,0.36,0.80,Matches
369,Thiago Maia,br BRA,FW,fr Lille,22,1997,1,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
370,Mike Maignan,fr FRA,GK,fr Lille,24,1995,6,6,521,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
371,Lovro Majer,hr CRO,MF,hr Dinamo Zagreb,21,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,Matches
372,Róbert Mak,sk SVK,MF,ru Zenit,28,1991,2,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,1.04,0.00,1.04,1.04,1.04,Matches
373,Nikola Maksimović,rs SRB,DF,it Napoli,27,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
374,Kévin Malcuit,ma MAR,DF,it Napoli,28,1991,2,1,148,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.4,9,4,14,0.00,0.00,0.00,0.00,0.00,0.02,0.21,0.23,0.02,0.23,Matches
375,Ruslan Malinovskyi,ua UKR,MF,it Atalanta,26,1993,9,1,262,2.9,1,1,2,0,1,1,1,0,1.0,0.2,1.1,1.3,12,25,3,0.34,0.34,0.69,0.00,0.34,0.34,0.38,0.72,0.07,0.45,Matches
376,Reinildo Mandava,mz MOZ,DF,fr Lille,25,1994,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,6,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
377,Sadio Mané,sn SEN,FW,eng Liverpool,27,1992,8,7,631,7.0,2,2,4,2,0,0,2,0,3.1,3.1,1.5,4.6,34,37,81,0.29,0.29,0.57,0.29,0.57,0.46,0.23,0.69,0.46,0.69,Matches
378,Eliaquim Mangala,fr FRA,DF,es Valencia,28,1991,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
379,Kostas Manolas,gr GRE,DF,it Napoli,28,1991,6,6,540,6.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,11,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
380,Fernando Marçal,br BRA,DF,fr Lyon,30,1989,7,6,507,5.6,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,6,20,6,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches
381,Marcão,br BRA,DF,tr Galatasaray,23,1996,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,3,16,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
382,Marcelo,br BRA,DF,es Real Madrid,31,1988,4,3,266,3.0,0,3,3,0,0,0,1,0,0.3,0.3,2.0,2.3,11,17,27,0.00,1.02,1.02,0.00,1.02,0.10,0.68,0.78,0.10,0.78,Matches
383,Marcelo,br BRA,DF,fr Lyon,32,1987,10,8,725,8.1,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.4,1,26,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,Matches
384,José María Giménez,uy URU,DF,es Atlético Madrid,24,1995,5,4,299,3.3,0,1,1,0,0,0,1,0,0.7,0.7,0.9,1.6,1,13,0,0.00,0.30,0.30,0.00,0.30,0.21,0.29,0.50,0.21,0.50,Matches
385,Mariano,br BRA,DF,tr Galatasaray,33,1986,6,6,539,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.3,10,33,26,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
386,Marko Marin,de GER,"MF,FW",rs Red Star,30,1989,6,6,540,6.0,0,2,2,0,0,0,1,0,0.5,0.5,0.9,1.4,26,32,29,0.00,0.33,0.33,0.00,0.33,0.08,0.15,0.23,0.08,0.23,Matches
387,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,33,1985,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
388,João Mário,pt POR,"MF,FW",ru Loko Moscow,26,1993,4,4,353,3.9,0,2,2,0,0,0,1,0,0.6,0.6,0.7,1.4,7,7,18,0.00,0.51,0.51,0.00,0.51,0.16,0.19,0.35,0.16,0.35,Matches
389,Marlos,ua UKR,"FW,MF",ua Shakhtar,31,1988,5,4,368,4.1,0,1,1,0,0,0,2,1,0.2,0.2,0.6,0.8,11,13,12,0.00,0.24,0.24,0.00,0.24,0.05,0.14,0.19,0.05,0.19,Matches
390,Marquinhos,br BRA,"MF,DF",fr Paris S-G,25,1994,11,11,969,10.8,2,0,2,2,0,0,1,0,1.6,1.6,0.2,1.8,1,46,7,0.19,0.00,0.19,0.19,0.19,0.15,0.01,0.17,0.15,0.17,Matches
391,Javi Martínez,es ESP,"DF,MF",de Bayern Munich,30,1988,7,4,343,3.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,4,19,1,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.09,0.09,0.09,Matches
392,Lautaro Martínez,ar ARG,FW,it Inter,21,1997,6,6,520,5.8,5,1,6,5,0,1,2,0,3.6,2.8,0.4,3.2,17,13,25,0.87,0.17,1.04,0.87,1.04,0.62,0.07,0.69,0.48,0.55,Matches
393,Lisandro Martínez,ar ARG,"MF,DF",nl Ajax,21,1998,6,6,537,6.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.3,9,37,5,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
394,Andrea Masiello,it ITA,DF,it Atalanta,33,1986,4,4,217,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
395,Lukáš Masopust,cz CZE,FW,cz Slavia Prague,26,1993,6,6,470,5.2,0,1,1,0,0,0,1,0,1.2,1.2,0.3,1.6,13,21,56,0.00,0.19,0.19,0.00,0.19,0.24,0.06,0.30,0.24,0.30,Matches
396,Giorgos Masouras,gr GRE,"FW,MF",gr Olympiacos,25,1994,6,5,423,4.7,0,1,1,0,0,0,0,0,0.9,0.9,0.3,1.3,4,9,34,0.00,0.21,0.21,0.00,0.21,0.20,0.07,0.27,0.20,0.27,Matches
397,Clinton Mata,ao ANG,DF,be Club Brugge,26,1992,4,4,359,4.0,0,1,1,0,0,0,2,1,0.0,0.0,0.0,0.0,4,24,2,0.00,0.25,0.25,0.00,0.25,0.00,0.01,0.01,0.00,0.01,Matches
398,Joël Matip,cm CMR,DF,eng Liverpool,27,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
399,Blaise Matuidi,fr FRA,MF,it Juventus,32,1987,5,4,340,3.8,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.8,7,15,17,0.26,0.00,0.26,0.26,0.26,0.19,0.03,0.22,0.19,0.22,Matches
400,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,23,1996,6,6,535,5.9,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.9,0,11,0,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15,Matches
401,Eric Maxim Choupo-Moting,cm CMR,FW,fr Paris S-G,30,1989,6,1,130,1.4,1,0,1,1,0,0,1,0,0.9,0.9,0.6,1.5,3,5,10,0.69,0.00,0.69,0.69,0.69,0.64,0.38,1.02,0.64,1.02,Matches
402,Noussair Mazraoui,ma MAR,"DF,MF",nl Ajax,21,1997,3,3,225,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,15,8,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
403,Kylian Mbappé,fr FRA,FW,fr Paris S-G,20,1998,10,6,654,7.3,5,5,10,5,0,0,1,0,8.2,8.2,4.4,12.6,44,23,86,0.69,0.69,1.38,0.69,1.38,1.13,0.61,1.73,1.13,1.73,Matches
404,Brandon Mechele,be BEL,DF,be Club Brugge,26,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,15,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
405,Arthur Melo,br BRA,MF,es Barcelona,22,1996,4,3,298,3.3,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,7,28,12,0.00,0.30,0.30,0.00,0.30,0.04,0.13,0.17,0.04,0.17,Matches
406,Memphis,nl NED,"FW,MF",fr Lyon,25,1994,8,8,590,6.6,6,0,6,4,2,2,1,0,4.6,3.0,0.7,3.7,20,23,56,0.92,0.00,0.92,0.61,0.61,0.70,0.10,0.80,0.46,0.56,Matches
407,Thiago Mendes,br BRA,MF,fr Lyon,27,1992,8,4,462,5.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,8,26,10,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
408,Benjamin Mendy,fr FRA,DF,eng Manchester City,25,1994,6,5,438,4.9,0,1,1,0,0,0,3,0,0.1,0.1,1.2,1.3,27,29,54,0.00,0.21,0.21,0.00,0.21,0.02,0.24,0.26,0.02,0.26,Matches
409,Ferland Mendy,fr FRA,DF,es Real Madrid,24,1995,5,4,409,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,11,10,28,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches
410,Alex Meret,it ITA,GK,it Napoli,22,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
411,Yassine Meriah,tn TUN,DF,gr Olympiacos,26,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,10,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
412,Dries Mertens,be BEL,FW,it Napoli,32,1987,8,7,583,6.5,6,1,7,4,2,2,0,0,3.7,2.2,0.6,2.8,15,20,52,0.93,0.15,1.08,0.62,0.77,0.58,0.10,0.67,0.33,0.43,Matches
413,Lionel Messi,ar ARG,FW,es Barcelona,32,1987,8,7,662,7.4,3,3,6,3,0,0,2,0,4.6,4.6,3.9,8.5,49,66,54,0.41,0.41,0.82,0.41,0.82,0.62,0.53,1.15,0.62,1.15,Matches
414,Thomas Meunier,be BEL,DF,fr Paris S-G,27,1991,5,5,450,5.0,1,0,1,1,0,0,3,0,0.7,0.7,0.5,1.2,9,17,29,0.20,0.00,0.20,0.20,0.20,0.14,0.11,0.25,0.14,0.25,Matches
415,Simon Mignolet,be BEL,GK,be Club Brugge,31,1988,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
416,Arkadiusz Milik,pl POL,FW,it Napoli,25,1994,5,2,215,2.4,3,0,3,2,1,1,1,0,4.1,3.3,0.4,3.7,1,7,12,1.26,0.00,1.26,0.84,0.84,1.71,0.17,1.89,1.38,1.56,Matches
417,Éder Militão,br BRA,DF,es Real Madrid,21,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
418,James Milner,eng ENG,"MF,DF",eng Liverpool,33,1986,8,4,417,4.6,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,16,38,43,0.00,0.22,0.22,0.00,0.22,0.05,0.11,0.16,0.05,0.16,Matches
419,Nemanja Milunović,rs SRB,DF,rs Red Star,30,1989,6,6,540,6.0,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,4,18,0,0.17,0.00,0.17,0.17,0.17,0.07,0.00,0.07,0.07,0.07,Matches
420,Takumi Minamino,jp JPN,MF,at RB Salzburg,24,1995,6,6,508,5.6,2,3,5,2,0,0,0,0,1.3,1.3,2.8,4.1,16,26,51,0.35,0.53,0.89,0.35,0.89,0.23,0.50,0.73,0.23,0.73,Matches
421,Takumi Minamino,jp JPN,MF,eng Liverpool,24,1995,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,,,,,,Matches
422,Aleksei Miranchuk,ru RUS,"FW,MF",ru Loko Moscow,23,1995,4,4,360,4.0,2,0,2,2,0,0,0,0,1.9,1.9,0.5,2.4,14,11,20,0.50,0.00,0.50,0.50,0.50,0.47,0.14,0.61,0.47,0.61,Matches
423,Anton Miranchuk,ru RUS,MF,ru Loko Moscow,23,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.7,1,2,3,0.00,0.00,0.00,0.00,0.00,0.65,0.04,0.69,0.65,0.69,Matches
424,Matej Mitrović,hr CRO,DF,be Club Brugge,25,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
425,Luka Modrić,hr CRO,MF,es Real Madrid,33,1985,6,4,391,4.3,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.5,12,36,14,0.23,0.00,0.23,0.23,0.23,0.08,0.05,0.13,0.08,0.13,Matches
426,Monchu,es ESP,MF,es Barcelona,19,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
427,Emre Mor,tr TUR,"FW,MF",tr Galatasaray,22,1997,4,1,110,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,5,12,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13,Matches
428,Júnior Moraes,ua UKR,FW,ua Shakhtar,32,1987,6,6,525,5.8,2,1,3,2,0,0,1,0,2.4,2.4,0.9,3.2,9,5,29,0.34,0.17,0.51,0.34,0.51,0.41,0.15,0.56,0.41,0.56,Matches
429,Álvaro Morata,es ESP,FW,es Atlético Madrid,26,1992,8,5,487,5.4,3,1,4,3,0,0,2,0,2.8,2.8,0.2,3.0,11,8,34,0.55,0.18,0.74,0.55,0.74,0.54,0.04,0.58,0.54,0.58,Matches
430,Nikola Moro,hr CRO,MF,hr Dinamo Zagreb,21,1998,5,5,415,4.6,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,1,19,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
431,François Moubandje,ch SUI,DF,hr Dinamo Zagreb,29,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
