Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
147,Miloš Degenek,au AUS,DF,rs Red Star,24,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
148,Thomas Delaney,dk DEN,MF,de Dortmund,26,1991,3.3,0,1,1,100.0,0.30,0.30,0.00,0.00,27.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
149,Fabian Delph,eng ENG,"DF,MF",eng Manchester City,28,1989,2.9,0,6,2,33.3,2.07,0.69,0.00,0.00,23.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
150,Mousa Dembélé,be BEL,MF,eng Tottenham,31,1987,1.8,0,2,0,0.0,1.10,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
151,Moussa Dembélé,fr FRA,FW,fr Lyon,22,1996,3.3,1,12,5,41.7,3.62,1.51,0.08,0.20,17.8,1,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
152,Ousmane Dembélé,fr FRA,FW,es Barcelona,21,1997,4.6,3,18,8,44.4,3.91,1.74,0.17,0.38,17.1,0,0,0,2.4,2.4,0.14,+0.6,+0.6,Matches
153,Kerem Demirbay,de GER,MF,de Hoffenheim,25,1993,4.1,0,9,1,11.1,2.20,0.24,0.00,0.00,22.0,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
154,Jason Denayer,be BEL,DF,fr Lyon,23,1995,8.0,0,1,1,100.0,0.12,0.12,0.00,0.00,9.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
155,Igor Denisov,ru RUS,MF,ru Loko Moscow,34,1984,5.2,0,5,0,0.0,0.96,0.00,0.00,,22.1,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
156,Emmanuel Dennis,ng NGA,"FW,MF",be Club Brugge,20,1997,2.0,0,5,2,40.0,2.51,1.01,0.00,0.00,21.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
157,Stefano Denswil,sr SUR,DF,be Club Brugge,25,1993,6.0,0,4,1,25.0,0.67,0.17,0.00,0.00,25.8,1,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
158,Dentinho,br BRA,"MF,FW",ua Shakhtar,29,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
159,Eren Derdiyok,ch SUI,FW,tr Galatasaray,30,1988,3.7,2,8,3,37.5,2.18,0.82,0.25,0.67,14.0,2,0,0,2.5,2.5,0.31,-0.5,-0.5,Matches
160,Ángel Di María,ar ARG,"MF,FW",fr Paris S-G,30,1988,7.3,2,18,8,44.4,2.47,1.10,0.11,0.25,20.0,1,0,0,1.5,1.5,0.09,+0.5,+0.5,Matches
161,Franco Di Santo,ar ARG,FW,de Schalke 04,29,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
162,Moussa Diaby,fr FRA,DF,fr Paris S-G,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
163,Mouctar Diakhaby,gn GUI,DF,es Valencia,21,1996,3.0,0,1,1,100.0,0.33,0.33,0.00,0.00,6.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
164,Abdou Diallo,sn SEN,DF,de Dortmund,22,1996,6.9,0,2,0,0.0,0.29,0.00,0.00,,5.4,0,0,0,0.7,0.7,0.34,-0.7,-0.7,Matches
165,Rúben Dias,pt POR,DF,pt Benfica,21,1997,4.5,0,4,1,25.0,0.89,0.22,0.00,0.00,9.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
166,Krépin Diatta,sn SEN,"DF,FW",be Club Brugge,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
167,Eric Dier,eng ENG,MF,eng Tottenham,24,1994,3.0,0,2,0,0.0,0.66,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
168,Sofiane Diop,fr FRA,"FW,MF",fr Monaco,18,2000,3.0,0,5,1,20.0,1.67,0.33,0.00,0.00,20.0,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
169,Kasper Dolberg,dk DEN,FW,nl Ajax,20,1997,3.3,0,5,2,40.0,1.50,0.60,0.00,0.00,14.3,0,0,0,1.0,1.0,0.20,-1.0,-1.0,Matches
170,Jaume Doménech,es ESP,GK,es Valencia,27,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
171,Ryan Donk,sr SUR,"MF,DF",tr Galatasaray,32,1986,5.2,0,1,0,0.0,0.19,0.00,0.00,,34.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
172,Julian Draxler,de GER,MF,fr Paris S-G,24,1993,3.2,0,1,0,0.0,0.31,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
173,Leo Dubois,fr FRA,DF,fr Lyon,23,1994,3.2,1,1,1,100.0,0.31,0.31,1.00,1.00,8.5,0,0,0,0.6,0.6,0.58,+0.4,+0.4,Matches
174,Denzel Dumfries,nl NED,DF,nl PSV Eindhoven,22,1996,6.0,0,2,0,0.0,0.33,0.00,0.00,,6.2,0,0,0,0.6,0.6,0.29,-0.6,-0.6,Matches
175,Paulo Dybala,ar ARG,"FW,MF",it Juventus,24,1993,5.8,5,21,10,47.6,3.65,1.74,0.24,0.50,18.2,0,0,0,3.6,3.6,0.17,+1.4,+1.4,Matches
176,Alan Dzagoev,ru RUS,"MF,FW",ru CSKA Moscow,28,1990,1.9,0,5,1,20.0,2.63,0.53,0.00,0.00,20.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
177,Edin Džeko,ba BIH,FW,it Roma,32,1986,6.3,5,29,13,44.8,4.58,2.05,0.17,0.38,13.1,0,0,0,3.5,3.5,0.12,+1.5,+1.5,Matches
178,Lorenzo Ebecilio,nl NED,"MF,FW",rs Red Star,26,1991,1.3,0,2,1,50.0,1.57,0.78,0.00,0.00,32.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
179,Éder,pt POR,FW,ru Loko Moscow,30,1987,3.4,0,5,0,0.0,1.45,0.00,0.00,,9.5,0,0,0,1.0,1.0,0.20,-1.0,-1.0,Matches
180,Ederson,br BRA,GK,eng Manchester City,24,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
181,Carel Eiting,nl NED,MF,nl Ajax,20,1998,1.0,0,2,0,0.0,2.00,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
182,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,0,1,1,100.0,5.63,5.63,0.00,0.00,16.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
183,Breel Embolo,ch SUI,"FW,MF",de Schalke 04,21,1997,4.2,1,9,4,44.4,2.13,0.94,0.11,0.25,11.0,0,0,0,2.2,2.2,0.26,-1.2,-1.2,Matches
184,Christian Eriksen,dk DEN,"MF,FW",eng Tottenham,26,1992,11.1,2,28,12,42.9,2.51,1.08,0.07,0.17,23.8,5,0,0,2.4,2.4,0.09,-0.4,-0.4,Matches
185,Fabinho,br BRA,"MF,DF",eng Liverpool,24,1993,8.1,0,3,0,0.0,0.37,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
186,Ralf Fährmann,de GER,GK,de Schalke 04,29,1988,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
187,Radamel Falcao,co COL,FW,fr Monaco,32,1986,3.8,0,11,2,18.2,2.92,0.53,0.00,0.00,20.6,1,0,1,1.5,0.8,0.07,-1.5,-0.8,Matches
188,Jefferson Farfán,pe PER,"FW,MF",ru Loko Moscow,33,1984,3.4,1,11,2,18.2,3.27,0.59,0.09,0.50,16.0,1,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
189,Christian Fassnacht,ch SUI,MF,ch Young Boys,24,1993,4.2,0,11,4,36.4,2.60,0.94,0.00,0.00,21.3,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
190,Federico Fazio,ar ARG,DF,it Roma,31,1987,6.0,0,8,1,12.5,1.33,0.17,0.00,0.00,12.3,0,0,0,1.7,1.7,0.21,-1.7,-1.7,Matches
191,Sofiane Feghouli,dz ALG,"MF,FW",tr Galatasaray,28,1989,1.5,1,4,0,0.0,2.61,0.00,0.00,,32.0,0,1,2,1.7,0.1,0.03,-0.7,-0.1,Matches
192,Ljubomir Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,0,2,1,50.0,0.41,0.21,0.00,0.00,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
193,Nabil Fekir,fr FRA,"MF,FW",fr Lyon,25,1993,5.6,3,26,11,42.3,4.66,1.97,0.12,0.27,23.9,4,0,0,1.8,1.8,0.07,+1.2,+1.2,Matches
194,Felipe,br BRA,DF,pt Porto,29,1989,10.3,1,8,2,25.0,0.77,0.19,0.13,0.50,12.9,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
195,João Félix,pt POR,"FW,MF",pt Benfica,18,1999,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,8.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
196,Marouane Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,1,5,1,20.0,1.48,0.30,0.20,1.00,11.6,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
197,Gedson Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,1,7,3,42.9,1.36,0.58,0.14,0.33,24.1,0,0,0,0.9,0.9,0.12,+0.1,+0.1,Matches
198,Manuel Fernandes,pt POR,"FW,MF",ru Loko Moscow,32,1986,3.2,0,5,1,20.0,1.55,0.31,0.00,0.00,31.9,1,0,1,1.0,0.2,0.04,-1.0,-0.2,Matches
199,Mário Fernandes,ru RUS,DF,ru CSKA Moscow,27,1990,5.1,0,2,1,50.0,0.39,0.20,0.00,0.00,11.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
200,Fernandinho,br BRA,"MF,DF",eng Manchester City,33,1985,7.1,0,5,1,20.0,0.70,0.14,0.00,0.00,21.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
201,Fernando,br BRA,"FW,MF",pt Porto,25,1993,1.6,0,3,1,33.3,1.86,0.62,0.00,0.00,15.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
202,Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,0,3,0,0.0,3.21,0.00,0.00,,15.5,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
203,Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,0,1,0,0.0,0.28,0.00,0.00,,10.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
204,Jordan Ferri,fr FRA,MF,fr Lyon,26,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
205,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,26,1991,7.8,4,17,7,41.2,2.19,0.90,0.24,0.57,14.6,0,0,0,2.4,2.4,0.14,+1.6,+1.6,Matches
206,Alessandro Florenzi,it ITA,"DF,FW",it Roma,27,1991,6.9,0,7,3,42.9,1.02,0.44,0.00,0.00,26.2,0,0,0,1.1,1.1,0.16,-1.1,-1.1,Matches
207,Phil Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,1,7,3,42.9,5.16,2.21,0.14,0.33,15.7,0,0,0,1.0,1.0,0.15,0.0,0.0,Matches
208,Hernâni Fortes,pt POR,"FW,MF",pt Porto,26,1991,1.4,0,3,1,33.3,2.13,0.71,0.00,0.00,17.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
209,Juan Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
210,Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,0,6,0,0.0,1.18,0.00,0.00,,25.3,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
211,Gabriel,br BRA,"MF,FW",pt Benfica,24,1993,2.5,0,4,1,25.0,1.63,0.41,0.00,0.00,24.0,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
212,Cody Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
213,Konstantinos Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,0,1,0,0.0,0.19,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
214,Rodrigo Galo Brito,br BRA,"DF,MF",gr AEK Athens,31,1986,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
215,Kévin Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,0,2,0,0.0,1.36,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
216,Ezequiel Garay,ar ARG,DF,es Valencia,31,1986,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
217,Ulisses Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,0,2,0,0.0,1.33,0.00,0.00,,19.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
218,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
219,David de Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
220,Dennis Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,0,1,0,0.0,1.45,0.00,0.00,,24.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
221,Faouzi Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
222,Giorgos Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
223,Giannis Gianniotas,gr GRE,"FW,MF",gr AEK Athens,25,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
224,Kamil Glik,pl POL,DF,fr Monaco,30,1988,4.8,0,2,0,0.0,0.41,0.00,0.00,,8.4,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
225,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,23,1995,4.9,0,17,3,17.6,3.44,0.61,0.00,0.00,19.9,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
226,Marko Gobeljić,rs SRB,DF,rs Red Star,25,1992,3.4,1,4,1,25.0,1.19,0.30,0.25,1.00,13.4,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
227,Diego Godín,uy URU,DF,es Atlético Madrid,32,1986,6.0,1,5,1,20.0,0.83,0.17,0.20,1.00,12.0,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
228,Benjamin Goller,de GER,MF,de Schalke 04,19,1999,0.6,0,1,0,0.0,1.55,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
229,Aleksandr Golovin,ru RUS,"FW,MF",fr Monaco,22,1996,2.5,0,2,2,100.0,0.79,0.79,0.00,0.00,16.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
230,Joe Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,0,2,0,0.0,0.34,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
231,Sergio Gómez,es ESP,FW,de Dortmund,17,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
232,Leon Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,0,7,3,42.9,1.92,0.82,0.00,0.00,20.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
233,Mathieu Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
234,Mario Götze,de GER,"MF,FW",de Dortmund,26,1992,4.9,0,6,2,33.3,1.24,0.41,0.00,0.00,21.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
235,Gobe Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,0,2,0,0.0,6.00,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
236,Samuel Grandsir,fr FRA,"MF,FW",fr Monaco,21,1996,2.1,1,2,1,50.0,0.96,0.48,0.50,1.00,8.3,0,0,0,0.6,0.6,0.28,+0.4,+0.4,Matches
237,Mason Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
238,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,4,22,11,50.0,2.75,1.37,0.18,0.36,18.0,2,0,0,2.7,2.7,0.12,+1.3,+1.3,Matches
239,Vincenzo Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
240,Florian Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,1,5,1,20.0,1.09,0.22,0.20,1.00,23.6,0,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
241,Álex Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,2,12,6,50.0,2.00,1.00,0.17,0.33,24.4,3,0,0,0.8,0.8,0.07,+1.2,+1.2,Matches
242,Gonçalo Guedes,pt POR,MF,es Valencia,21,1996,3.5,0,10,1,10.0,2.87,0.29,0.00,0.00,23.1,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
243,Raphaël Guerreiro,pt POR,"FW,MF",de Dortmund,24,1993,3.2,4,10,4,40.0,3.16,1.26,0.40,1.00,16.4,0,0,0,2.7,2.7,0.27,+1.3,+1.3,Matches
244,Sinan Gümüş,,FW,tr Galatasaray,24,1994,2.5,0,5,2,40.0,2.04,0.81,0.00,0.00,15.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
245,İlkay Gündoğan,de GER,MF,eng Manchester City,27,1990,6.5,0,9,1,11.1,1.38,0.15,0.00,0.00,23.0,2,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
246,Erick Gutiérrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,0,1,0,0.0,0.92,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
247,Robin Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
248,Munir El Haddadi,ma MAR,FW,es Barcelona,22,1995,0.7,0,1,0,0.0,1.38,0.00,0.00,,14.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
249,Achraf Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,0,3,0,0.0,0.73,0.00,0.00,,26.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
250,Marek Hamšík,sk SVK,MF,it Napoli,31,1987,5.1,1,2,1,50.0,0.39,0.20,0.50,1.00,10.7,0,0,0,0.8,0.8,0.40,+0.2,+0.2,Matches
251,Samir Handanović,si SVN,GK,it Inter,34,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
252,Amine Harit,ma MAR,"MF,FW",de Schalke 04,21,1997,1.6,0,1,0,0.0,0.63,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
253,Milan Havel,cz CZE,"FW,DF",cz Viktoria Plzeň,23,1994,2.5,0,6,0,0.0,2.42,0.00,0.00,,16.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
254,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,1,2,1,50.0,0.40,0.20,0.50,1.00,5.7,0,0,0,0.9,0.4,0.19,+0.1,+0.6,Matches
255,Jordan Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,0,9,2,22.2,1.01,0.22,0.00,0.00,21.0,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
256,Jorrit Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,0,4,2,50.0,0.69,0.35,0.00,0.00,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
257,Benjamin Henrichs,de GER,"DF,MF",fr Monaco,21,1997,3.3,0,2,0,0.0,0.61,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
258,Lucas Hernández,fr FRA,DF,es Atlético Madrid,22,1996,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
259,Ander Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,0,4,0,0.0,2.14,0.00,0.00,,23.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
260,Héctor Herrera,mx MEX,MF,pt Porto,28,1990,9.2,2,14,6,42.9,1.51,0.65,0.14,0.33,19.9,1,0,0,1.1,1.0,0.07,+0.9,+1.0,Matches
261,Son Heung-min,kr KOR,FW,eng Tottenham,26,1992,10.0,4,33,17,51.5,3.30,1.70,0.12,0.24,18.7,0,0,0,3.1,3.1,0.09,+0.9,+0.9,Matches
262,Marwin Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
263,Guillaume Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,3,10,3,30.0,2.22,0.67,0.10,0.33,19.9,0,2,2,2.1,0.5,0.05,+0.9,+0.5,Matches
264,Justin Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,0,1,0,0.0,1.00,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
265,Tomáš Hořava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,0,2,0,0.0,0.83,0.00,0.00,,19.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
266,Ethan Horvath,us USA,GK,be Club Brugge,23,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
267,Benedikt Höwedes,de GER,DF,ru Loko Moscow,30,1988,5.0,0,2,0,0.0,0.40,0.00,0.00,,9.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
268,Patrik Hrošovský,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,1,3,1,33.3,0.50,0.17,0.33,1.00,14.4,0,0,0,0.6,0.6,0.21,+0.4,+0.4,Matches
269,Aleš Hruška,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
270,Benjamin Hübner,de GER,DF,de Hoffenheim,29,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
271,Roman Hubník,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,0,2,0,0.0,0.33,0.00,0.00,,8.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
272,Niklas Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,13.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
273,Mats Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,1,4,2,50.0,0.67,0.33,0.25,0.50,10.2,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches
274,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,0,3,0,0.0,2.73,0.00,0.00,,12.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
275,Elseid Hysaj,al ALB,DF,it Napoli,24,1994,1.7,0,2,0,0.0,1.20,0.00,0.00,,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
276,Mauro Icardi,ar ARG,FW,it Inter,25,1993,6.0,4,21,8,38.1,3.50,1.33,0.19,0.50,12.7,0,0,0,3.6,3.6,0.17,+0.4,+0.4,Matches
277,Brian Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,0,4,0,0.0,1.33,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
278,Vladislav Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,1,4,1,25.0,0.69,0.17,0.25,1.00,15.1,0,0,0,0.8,0.8,0.19,+0.2,+0.2,Matches
279,Selçuk İnan,tr TUR,MF,tr Galatasaray,33,1985,1.2,1,2,0,0.0,1.71,0.00,0.00,,37.6,0,1,1,0.8,0.1,0.03,+0.2,-0.1,Matches
280,Lorenzo Insigne,it ITA,FW,it Napoli,27,1991,5.4,3,17,5,29.4,3.14,0.92,0.12,0.40,18.7,1,1,1,3.0,2.2,0.13,0.0,-0.2,Matches
281,Isco,es ESP,"FW,MF",es Real Madrid,26,1992,2.8,1,8,5,62.5,2.87,1.79,0.13,0.20,18.4,2,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
282,Nicolas Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
283,Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,2,13,7,53.8,2.17,1.17,0.15,0.29,12.8,0,0,0,1.9,1.9,0.15,+0.1,+0.1,Matches
284,Jardel,br BRA,DF,pt Benfica,32,1986,4.0,0,4,1,25.0,1.00,0.25,0.00,0.00,11.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
285,Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
286,Gabriel Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,4,19,8,42.1,4.56,1.92,0.11,0.25,16.3,0,2,2,3.9,2.4,0.12,+0.1,-0.4,Matches
287,Juan Jesus,br BRA,DF,it Roma,27,1991,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
288,Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,1,10,4,40.0,2.30,0.92,0.10,0.25,18.8,0,0,0,1.4,1.4,0.14,-0.4,-0.4,Matches
289,Jonas,br BRA,FW,pt Benfica,34,1984,1.2,1,4,3,75.0,3.21,2.41,0.25,0.33,21.1,0,0,0,0.7,0.7,0.17,+0.3,+0.3,Matches
290,Phil Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
291,Frenkie de Jong,nl NED,MF,nl Ajax,21,1997,10.9,0,5,0,0.0,0.46,0.00,0.00,,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
