Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
583,Alexis Saelemaekers,be BEL,"FW,DF",it Milan,23,1999,4.1,2,6,4,66.7,1.46,0.97,0.33,0.50,18.4,0,0,0,0.5,0.5,0.08,+1.5,+1.5,Matches
584,Fashion Sakala,zm ZAM,"FW,MF",sct Rangers,25,1997,2.6,0,7,1,14.3,2.68,0.38,0.00,0.00,13.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
585,Mohamed Salah,eg EGY,FW,eng Liverpool,30,1992,6.9,8,22,12,54.5,3.17,1.73,0.32,0.58,13.8,0,1,1,4.0,3.2,0.15,+4.0,+3.8,Matches
586,Kike Salas,es ESP,DF,es Sevilla,20,2002,2.0,0,1,0,0.0,0.50,0.00,0.00,,9.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
587,Renato Sanches,pt POR,MF,fr Paris S-G,24,1997,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
588,Alexis Sánchez,cl CHI,FW,fr Marseille,33,1988,4.6,2,16,6,37.5,3.44,1.29,0.13,0.33,15.5,2,0,0,2.8,2.8,0.18,-0.8,-0.8,Matches
589,Davinson Sánchez,co COL,DF,eng Tottenham,26,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
590,Cisse Sandra,be BEL,FW,be Club Brugge,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
591,Alex Sandro,br BRA,DF,it Juventus,31,1991,2.7,0,1,0,0.0,0.38,0.00,0.00,,27.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
592,James Sands,us USA,"DF,MF",sct Rangers,22,2000,3.6,0,1,0,0.0,0.28,0.00,0.00,,7.8,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
593,Leroy Sané,de GER,"FW,MF",de Bayern Munich,26,1996,6.1,4,18,9,50.0,2.93,1.47,0.22,0.44,20.3,2,0,0,2.5,2.5,0.14,+1.5,+1.5,Matches
594,Nuno Santos,pt POR,"DF,MF",pt Sporting CP,27,1995,3.3,1,3,1,33.3,0.92,0.31,0.33,1.00,24.3,0,0,0,0.3,0.3,0.11,+0.7,+0.7,Matches
595,Zaidu Sanusi,ng NGA,DF,pt Porto,25,1997,6.5,1,5,2,40.0,0.77,0.31,0.20,0.50,16.5,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
596,Alvaro Sanz,es ESP,MF,es Barcelona,21,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
597,Pablo Sarabia,es ESP,MF,fr Paris S-G,30,1992,1.0,0,3,1,33.3,2.97,0.99,0.00,0.00,18.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
598,Stefan Savić,me MNE,DF,es Atlético Madrid,31,1991,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
599,Patrik Schick,cz CZE,FW,de Leverkusen,26,1996,5.0,0,15,3,20.0,3.03,0.61,0.00,0.00,13.3,0,0,1,2.5,1.7,0.11,-2.5,-1.7,Matches
600,Andreas Schjelderup,no NOR,FW,pt Benfica,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
601,Xaver Schlager,at AUT,MF,de RB Leipzig,24,1997,6.5,0,2,0,0.0,0.31,0.00,0.00,,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
602,Nico Schlotterbeck,de GER,DF,de Dortmund,22,1999,6.2,0,2,0,0.0,0.32,0.00,0.00,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
603,Abdoulaye Seck,sn SEN,DF,il Maccabi Haifa,30,1992,4.4,2,4,2,50.0,0.91,0.45,0.50,1.00,9.7,0,0,0,0.4,0.4,0.09,+1.6,+1.6,Matches
604,Nicolas Seiwald,at AUT,MF,at RB Salzburg,21,2001,6.0,1,6,3,50.0,1.00,0.50,0.17,0.33,21.8,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
605,Benjamin Šeško,si SVN,FW,at RB Salzburg,19,2003,3.7,0,13,5,38.5,3.55,1.36,0.00,0.00,18.6,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
606,Ryan Sessegnon,eng ENG,"MF,DF",eng Tottenham,22,2000,1.7,0,1,1,100.0,0.58,0.58,0.00,0.00,9.2,0,0,0,0.2,0.2,0.20,-0.2,-0.2,Matches
607,Maryan Shved,ua UKR,MF,ua Shakhtar,25,1997,2.1,2,7,3,42.9,3.37,1.44,0.29,0.67,25.5,0,0,0,0.4,0.4,0.06,+1.6,+1.6,Matches
608,Danylo Sikan,ua UKR,FW,ua Shakhtar,21,2001,1.2,0,2,0,0.0,1.73,0.00,0.00,,15.8,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
609,André Silva,pt POR,FW,de RB Leipzig,26,1995,5.9,3,15,7,46.7,2.53,1.18,0.20,0.43,13.7,0,0,0,2.1,2.1,0.14,+0.9,+0.9,Matches
610,António Silva,pt POR,DF,pt Benfica,18,2003,9.9,2,4,3,75.0,0.40,0.30,0.50,0.67,9.6,0,0,0,0.7,0.7,0.17,+1.3,+1.3,Matches
611,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,27,1994,10.1,3,8,5,62.5,0.79,0.49,0.38,0.60,13.5,0,0,0,1.1,1.1,0.14,+1.9,+1.9,Matches
612,Rafa Silva,pt POR,MF,pt Benfica,29,1993,9.1,5,28,12,42.9,3.08,1.32,0.18,0.42,14.9,0,0,0,4.2,4.2,0.15,+0.8,+0.8,Matches
613,Thiago Silva,br BRA,DF,eng Chelsea,37,1984,7.1,0,7,3,42.9,0.98,0.42,0.00,0.00,12.6,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
614,Mohamed Simakan,fr FRA,DF,de RB Leipzig,22,2000,5.7,1,2,1,50.0,0.35,0.18,0.50,1.00,10.8,0,0,0,0.4,0.4,0.19,+0.6,+0.6,Matches
615,Giovanni Simeone,ar ARG,FW,it Napoli,27,1995,2.9,4,15,9,60.0,5.13,3.08,0.27,0.44,12.1,0,0,0,2.8,2.8,0.19,+1.2,+1.2,Matches
616,Roko Simic,hr CRO,FW,at RB Salzburg,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
617,Oliver Skipp,eng ENG,MF,eng Tottenham,21,2000,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
618,Leo Skiri Østigård,no NOR,DF,it Napoli,22,1999,2.2,1,1,1,100.0,0.46,0.46,1.00,1.00,10.9,0,0,0,0.1,0.1,0.11,+0.9,+0.9,Matches
619,Andreas Skov Olsen,dk DEN,"FW,MF",be Club Brugge,22,1999,3.3,1,3,2,66.7,0.92,0.61,0.33,0.50,15.5,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
620,Milan Škriniar,sk SVK,DF,it Inter,27,1995,6.0,0,2,0,0.0,0.34,0.00,0.00,,6.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
621,Hrvoje Smolčić,hr CRO,DF,de Eint Frankfurt,21,2000,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
622,Eduard Sobol,ua UKR,"FW,DF",be Club Brugge,27,1995,1.2,0,1,0,0.0,0.83,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
623,Carlos Soler,es ESP,MF,fr Paris S-G,25,1997,1.7,1,2,1,50.0,1.16,0.58,0.50,1.00,15.1,0,0,0,0.3,0.3,0.13,+0.7,+0.7,Matches
624,Oumar Solet,fr FRA,DF,at RB Salzburg,22,2000,3.0,0,2,0,0.0,0.68,0.00,0.00,,39.4,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
625,Yann Sommer,ch SUI,GK,de Bayern Munich,33,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
626,Matìas Soulé,ar ARG,"MF,FW",it Juventus,19,2003,0.5,0,2,0,0.0,4.09,0.00,0.00,,11.8,0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches
627,Djibril Sow,ch SUI,MF,de Eint Frankfurt,25,1997,8.0,0,3,0,0.0,0.37,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
628,Kamal Sowah,gh GHA,"FW,MF",be Club Brugge,22,2000,6.6,2,13,5,38.5,1.98,0.76,0.15,0.40,18.7,0,0,0,2.1,2.1,0.16,-0.1,-0.1,Matches
629,Dario Špikić,hr CRO,"FW,DF",hr Dinamo Zagreb,23,1999,1.9,0,4,2,50.0,2.16,1.08,0.00,0.00,19.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
630,Jorne Spileers,be BEL,DF,be Club Brugge,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
631,Jerry St. Juste,nl NED,DF,pt Sporting CP,25,1996,2.1,0,1,0,0.0,0.48,0.00,0.00,,10.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
632,Marko Stamenic,nz NZL,MF,dk FC Copenhagen,20,2002,3.0,0,2,0,0.0,0.67,0.00,0.00,,29.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
633,Jindřich Staněk,cz CZE,GK,cz Viktoria Plzeň,26,1996,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
634,Josip Stanišić,hr CRO,DF,de Bayern Munich,22,2000,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
635,Carl Starfelt,se SWE,DF,sct Celtic,27,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
636,Orri Steinn Óskarsson,is ISL,"MF,FW",dk FC Copenhagen,17,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
637,Taras Stepanenko,ua UKR,MF,ua Shakhtar,32,1989,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
638,Raheem Sterling,eng ENG,"FW,MF",eng Chelsea,27,1994,7.0,3,8,4,50.0,1.14,0.57,0.38,0.75,11.4,0,0,0,1.2,1.2,0.15,+1.8,+1.8,Matches
639,John Stones,eng ENG,"MF,DF",eng Manchester City,28,1994,7.6,1,3,1,33.3,0.39,0.13,0.33,1.00,23.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
640,Luka Sučić,hr CRO,MF,at RB Salzburg,19,2002,4.4,0,14,4,28.6,3.17,0.90,0.00,0.00,22.6,2,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
641,Heorhiy Sudakov,ua UKR,MF,ua Shakhtar,19,2002,5.3,0,2,0,0.0,0.37,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
642,Niklas Süle,de GER,DF,de Dortmund,26,1995,7.5,0,3,1,33.3,0.40,0.13,0.00,0.00,21.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
643,Daniel Sundgren,se SWE,DF,il Maccabi Haifa,31,1990,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,23.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
644,Suso,es ESP,"FW,MF",es Sevilla,28,1993,2.6,0,7,4,57.1,2.66,1.52,0.00,0.00,22.1,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
645,Josip Šutalo,hr CRO,DF,hr Dinamo Zagreb,22,2000,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,8.2,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
646,Jan Sýkora,cz CZE,"FW,DF",cz Viktoria Plzeň,28,1993,1.6,1,3,1,33.3,1.82,0.61,0.33,1.00,12.4,0,0,0,0.5,0.5,0.16,+0.5,+0.5,Matches
647,Abakar Sylla,ci CIV,DF,be Club Brugge,19,2002,5.5,1,1,1,100.0,0.18,0.18,1.00,1.00,6.1,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
648,Wojciech Szczęsny,pl POL,GK,it Juventus,32,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
649,Dominik Szoboszlai,hu HUN,FW,de RB Leipzig,21,2000,7.3,1,15,3,20.0,2.07,0.41,0.07,0.33,22.9,2,0,0,2.2,2.2,0.15,-1.2,-1.2,Matches
650,Christian Sørensen,dk DEN,"DF,MF",dk FC Copenhagen,29,1992,1.1,0,1,0,0.0,0.88,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
651,Dušan Tadić,rs SRB,FW,nl Ajax,33,1988,4.8,0,4,1,25.0,0.83,0.21,0.00,0.00,21.3,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
652,Jonathan Tah,de GER,DF,de Leverkusen,26,1996,5.3,0,1,0,0.0,0.19,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
653,Japhet Tanganga,eng ENG,DF,eng Tottenham,23,1999,0.2,0,1,0,0.0,5.00,0.00,0.00,,9.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
654,Edmond Tapsoba,bf BFA,DF,de Leverkusen,23,1999,3.9,0,3,0,0.0,0.77,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
655,Mehdi Taremi,ir IRN,FW,pt Porto,30,1992,6.8,5,22,10,45.5,3.24,1.47,0.14,0.30,15.7,0,2,2,6.0,4.4,0.20,-1.0,-1.4,Matches
656,Ciprian Tătărușanu,ro ROU,GK,it Milan,36,1986,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
657,Nuno Tavares,pt POR,DF,fr Marseille,22,2000,6.0,0,12,1,8.3,2.00,0.17,0.00,0.00,26.9,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
658,James Tavernier,eng ENG,DF,sct Rangers,30,1991,5.4,1,4,2,50.0,0.74,0.37,0.00,0.00,24.2,2,1,1,1.1,0.3,0.07,-0.1,-0.3,Matches
659,Greg Taylor,sct SCO,DF,sct Celtic,24,1997,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,12.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
660,Kenneth Taylor,nl NED,MF,nl Ajax,20,2002,4.6,0,7,3,42.9,1.51,0.65,0.00,0.00,16.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
661,Lucas Taylor,br BRA,DF,ua Shakhtar,27,1995,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
662,Mavis Tchibota,cg CGO,FW,il Maccabi Haifa,26,1996,1.0,0,4,1,25.0,3.87,0.97,0.00,0.00,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
663,Aurélien Tchouaméni,fr FRA,MF,es Real Madrid,22,2000,4.8,0,9,2,22.2,1.87,0.42,0.00,0.00,17.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
664,Mathys Tel,fr FRA,FW,de Bayern Munich,17,2005,1.6,0,7,1,14.3,4.34,0.62,0.00,0.00,21.1,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
665,Alex Telles,br BRA,"DF,FW",es Sevilla,29,1992,4.3,0,4,0,0.0,0.92,0.00,0.00,,18.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
666,Marc-André ter Stegen,de GER,GK,es Barcelona,30,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
667,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,32,1989,0.8,0,1,0,0.0,1.20,0.00,0.00,,9.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
668,Malick Thiaw,de GER,DF,it Milan,20,2001,3.1,0,3,0,0.0,0.98,0.00,0.00,,12.2,0,0,0,0.8,0.8,0.26,-0.8,-0.8,Matches
669,Mohamed Tijani,bj BEN,DF,cz Viktoria Plzeň,25,1997,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
670,Malik Tillman,us USA,MF,sct Rangers,20,2002,2.7,0,2,0,0.0,0.74,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
671,Jurriën Timber,nl NED,DF,nl Ajax,21,2001,5.9,0,2,0,0.0,0.34,0.00,0.00,,10.8,0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
672,Fikayo Tomori,eng ENG,DF,it Milan,24,1997,9.2,0,2,0,0.0,0.22,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
673,Sandro Tonali,it ITA,MF,it Milan,22,2000,11.7,0,9,1,11.1,0.77,0.09,0.00,0.00,21.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
674,Pablo Torre,es ESP,"MF,FW",es Barcelona,19,2003,1.1,1,1,1,100.0,0.95,0.95,1.00,1.00,14.9,0,0,0,0.4,0.4,0.39,+0.6,+0.6,Matches
675,Ferrán Torres,es ESP,"FW,MF",es Barcelona,22,2000,2.1,3,7,3,42.9,3.35,1.44,0.43,1.00,13.5,0,0,0,1.3,1.3,0.18,+1.7,+1.7,Matches
676,Andriy Totovytskyi,ua UKR,MF,ua Shakhtar,29,1993,0.2,0,1,0,0.0,5.29,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
677,Kevin Trapp,de GER,GK,de Eint Frankfurt,32,1990,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
678,Francisco Trincão,pt POR,"MF,FW",pt Sporting CP,22,1999,4.3,2,9,4,44.4,2.10,0.93,0.22,0.50,18.9,1,0,0,0.5,0.5,0.06,+1.5,+1.5,Matches
679,Anatolii Trubin,ua UKR,GK,ua Shakhtar,20,2001,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
680,Kostas Tsimikas,gr GRE,DF,eng Liverpool,26,1996,3.8,0,3,0,0.0,0.79,0.00,0.00,,17.6,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
681,David Turnbull,sct SCO,MF,sct Celtic,23,1999,1.1,0,3,1,33.3,2.62,0.87,0.00,0.00,25.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
682,Tuta,br BRA,DF,de Eint Frankfurt,23,1999,6.7,0,2,1,50.0,0.30,0.15,0.00,0.00,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
683,Marián Tvrdoň,sk SVK,GK,cz Viktoria Plzeň,27,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
684,Manuel Ugarte Ribeiro,uy URU,MF,pt Sporting CP,21,2001,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
685,Andreas Ulmer,at AUT,DF,at RB Salzburg,36,1985,4.2,0,2,0,0.0,0.48,0.00,0.00,,16.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
686,Sven Ulreich,de GER,GK,de Bayern Munich,33,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
687,Cengiz Ünder,tr TUR,MF,fr Marseille,25,1997,1.9,0,6,1,16.7,3.12,0.52,0.00,0.00,20.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
688,Dayot Upamecano,fr FRA,DF,de Bayern Munich,23,1998,7.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
689,Mateus Uribe,co COL,MF,pt Porto,31,1991,6.8,1,9,2,22.2,1.33,0.30,0.00,0.00,27.1,0,1,1,1.4,0.6,0.06,-0.4,-0.6,Matches
690,Jesús Vallejo,es ESP,DF,es Real Madrid,25,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
691,Federico Valverde,uy URU,"MF,FW",es Real Madrid,24,1998,10.7,2,24,8,33.3,2.23,0.74,0.08,0.25,22.3,1,0,0,1.7,1.7,0.07,+0.3,+0.3,Matches
692,Virgil van Dijk,nl NED,DF,eng Liverpool,31,1991,8.0,0,12,5,41.7,1.50,0.62,0.00,0.00,10.5,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
693,Hans Vanaken,be BEL,MF,be Club Brugge,29,1992,7.8,0,4,0,0.0,0.51,0.00,0.00,,17.7,1,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
694,Denis Vavro,sk SVK,DF,dk FC Copenhagen,26,1996,4.0,0,3,2,66.7,0.75,0.50,0.00,0.00,22.9,2,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
695,Lucas Vázquez,es ESP,DF,es Real Madrid,31,1991,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
696,Jordan Veretout,fr FRA,MF,fr Marseille,29,1993,5.4,0,3,2,66.7,0.56,0.37,0.00,0.00,23.1,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
697,Lucas Veríssimo,br BRA,DF,pt Benfica,27,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
698,Gabriel Veron,br BRA,"MF,FW",pt Porto,19,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
699,Marco Verratti,it ITA,MF,fr Paris S-G,29,1992,6.9,0,2,0,0.0,0.29,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
700,Vitinha,pt POR,MF,fr Paris S-G,22,2000,6.5,0,5,2,40.0,0.77,0.31,0.00,0.00,22.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
701,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,28,1994,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
702,Dušan Vlahović,rs SRB,FW,it Juventus,22,2000,4.6,1,15,7,46.7,3.28,1.53,0.07,0.14,11.8,0,0,0,2.6,2.6,0.20,-1.6,-1.6,Matches
703,Adam Vlkanova,cz CZE,MF,cz Viktoria Plzeň,27,1994,5.1,1,10,3,30.0,1.97,0.59,0.10,0.33,19.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
704,Stefan de Vrij,nl NED,DF,it Inter,30,1992,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
705,Kyle Walker,eng ENG,"DF,FW",eng Manchester City,32,1990,3.1,0,1,0,0.0,0.32,0.00,0.00,,31.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
706,Paul Wanner,de GER,"DF,FW",de Bayern Munich,16,2005,0.4,0,1,0,0.0,2.50,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
707,Stephen Welsh,sct SCO,DF,sct Celtic,22,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
708,Wendell,br BRA,DF,pt Porto,29,1993,1.6,0,2,1,50.0,1.26,0.63,0.00,0.00,25.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
709,Timo Werner,de GER,FW,de RB Leipzig,26,1996,5.6,2,13,6,46.2,2.34,1.08,0.15,0.33,12.5,0,0,0,2.4,2.4,0.19,-0.4,-0.4,Matches
710,Owen Wijndal,nl NED,DF,nl Ajax,22,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
711,Josh Wilson-Esbrand,eng ENG,DF,eng Manchester City,19,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
712,Axel Witsel,be BEL,"DF,MF",es Atlético Madrid,33,1989,5.1,0,1,0,0.0,0.19,0.00,0.00,,8.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
713,Maximilian Wöber,at AUT,DF,at RB Salzburg,24,1998,1.8,0,2,1,50.0,1.09,0.55,0.00,0.00,10.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
714,Marius Wolf,de GER,DF,de Dortmund,27,1995,2.0,0,5,2,40.0,2.56,1.02,0.00,0.00,15.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
715,Scott Wright,sct SCO,"FW,MF",sct Rangers,24,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
716,Roman Yaremchuk,ua UKR,FW,be Club Brugge,26,1995,1.2,0,3,1,33.3,2.41,0.80,0.00,0.00,13.3,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
717,Rıdvan Yılmaz,tr TUR,DF,sct Rangers,21,2001,1.0,0,1,0,0.0,1.00,0.00,0.00,,31.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
718,Warren Zaïre-Emery,fr FRA,MF,fr Paris S-G,16,2006,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
719,Denis Zakaria,ch SUI,MF,eng Chelsea,25,1996,0.8,1,1,1,100.0,1.22,1.22,1.00,1.00,16.4,0,0,0,0.1,0.1,0.13,+0.9,+0.9,Matches
720,Andre-Frank Zambo Anguissa,cm CMR,MF,it Napoli,26,1995,7.2,1,9,2,22.2,1.25,0.28,0.11,0.50,18.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
721,Alessandro Zanoli,it ITA,DF,it Napoli,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
722,Zeca,gr GRE,MF,dk FC Copenhagen,33,1988,1.8,0,2,0,0.0,1.12,0.00,0.00,,30.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
723,Alessio Zerbin,it ITA,FW,it Napoli,23,1999,0.6,0,2,2,100.0,3.21,3.21,0.00,0.00,26.2,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
724,Piotr Zieliński,pl POL,MF,it Napoli,28,1994,6.9,4,14,8,57.1,2.04,1.16,0.14,0.25,21.3,0,2,3,3.9,1.7,0.12,+0.1,+0.3,Matches
725,Hakim Ziyech,ma MAR,"FW,MF",eng Chelsea,29,1993,1.6,0,12,5,41.7,7.30,3.04,0.00,0.00,21.1,3,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
726,Oleksandr Zubkov,ua UKR,"FW,MF",ua Shakhtar,25,1996,4.1,2,8,3,37.5,1.97,0.74,0.25,0.67,17.2,0,0,0,1.0,1.0,0.13,+1.0,+1.0,Matches
727,Neven Đurasek,hr CRO,MF,ua Shakhtar,23,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
