Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
430,Jon McLaughlin,sct SCO,GK,sct Rangers,34,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Brandon Mechele,be BEL,DF,be Club Brugge,29,1993,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
432,Bjorn Meijer,nl NED,DF,be Club Brugge,19,2003,8,6,572,6.4,1,1,2,1,0,0,1,0,0.4,0.4,0.5,0.9,10,19,15,0.16,0.16,0.31,0.16,0.31,0.06,0.08,0.13,0.06,0.13,Matches
433,Raz Meir,il ISR,"DF,MF",il Maccabi Haifa,25,1996,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
434,Arthur Melo,br BRA,MF,eng Liverpool,25,1996,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,Matches
435,Memphis,nl NED,FW,es Barcelona,28,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
436,Sun Menachem,il ISR,DF,il Maccabi Haifa,28,1993,4,0,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
437,Nuno Mendes,pt POR,"DF,MF",fr Paris S-G,20,2002,6,5,439,4.9,1,0,1,1,0,0,0,0,0.2,0.2,0.5,0.7,14,7,29,0.21,0.00,0.21,0.21,0.21,0.03,0.11,0.14,0.03,0.14,Matches
438,Edouard Mendy,sn SEN,GK,eng Chelsea,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
439,Ferland Mendy,fr FRA,DF,es Real Madrid,27,1995,5,4,347,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,22,11,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
440,Alex Meret,it ITA,GK,it Napoli,25,1997,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
441,Lionel Messi,ar ARG,"FW,MF",fr Paris S-G,35,1987,7,7,613,6.8,4,4,8,4,0,0,0,0,2.6,2.6,2.2,4.8,25,53,28,0.59,0.59,1.17,0.59,1.17,0.38,0.32,0.71,0.38,0.71,Matches
442,Junior Messias,br BRA,"FW,DF",it Milan,31,1991,9,2,316,3.5,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,16,6,26,0.28,0.00,0.28,0.28,0.28,0.12,0.11,0.23,0.12,0.23,Matches
443,Thomas Meunier,be BEL,DF,de Dortmund,30,1991,4,4,352,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,15,11,27,0.00,0.26,0.26,0.00,0.26,0.03,0.20,0.23,0.03,0.23,Matches
444,Alexander Meyer,de GER,GK,de Dortmund,31,1991,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
445,Simon Mignolet,be BEL,GK,be Club Brugge,34,1988,8,8,720,8.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
446,Arkadiusz Milik,pl POL,FW,it Juventus,28,1994,5,3,338,3.8,2,0,2,2,0,0,1,0,0.4,0.4,0.5,1.0,6,6,23,0.53,0.00,0.53,0.53,0.53,0.11,0.14,0.26,0.11,0.26,Matches
447,Éder Militão,br BRA,DF,es Real Madrid,24,1998,9,9,747,8.3,1,0,1,1,0,0,3,0,0.5,0.5,0.0,0.5,7,17,3,0.12,0.00,0.12,0.12,0.12,0.06,0.00,0.06,0.06,0.06,Matches
448,James Milner,eng ENG,MF,eng Liverpool,36,1986,8,3,242,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,4,22,13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches
449,Kim Min-jae,kr KOR,DF,it Napoli,25,1996,9,9,785,8.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,9,36,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
450,Rafa Mir,es ESP,"MF,FW",es Sevilla,25,1997,3,1,156,1.7,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,3,2,11,0.58,0.00,0.58,0.58,0.58,0.27,0.00,0.27,0.27,0.27,Matches
451,Fabio Miretti,it ITA,"MF,FW",it Juventus,18,2003,5,3,212,2.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,6,15,13,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
452,Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,28,1994,6,6,519,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,6,29,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
453,Henrikh Mkhitaryan,am ARM,MF,it Inter,33,1989,13,11,906,10.1,2,0,2,2,0,0,2,0,1.7,1.7,0.3,2.1,18,42,25,0.20,0.00,0.20,0.20,0.20,0.17,0.03,0.21,0.17,0.21,Matches
454,Anthony Modeste,fr FRA,FW,de Dortmund,34,1988,7,4,339,3.8,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,4,14,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches
455,Luka Modrić,hr CRO,MF,es Real Madrid,36,1985,10,9,743,8.3,2,1,3,1,1,1,0,0,1.3,0.5,1.1,1.6,15,52,26,0.24,0.12,0.36,0.12,0.24,0.16,0.13,0.29,0.06,0.19,Matches
456,Ali Mohamed,ne NIG,MF,il Maccabi Haifa,26,1995,5,5,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,33,13,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
457,Sadegh Moharrami,ir IRN,"FW,DF",hr Dinamo Zagreb,26,1996,6,5,408,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.5,20,17,21,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches
458,Nahuel Molina,ar ARG,"DF,MF",es Atlético Madrid,24,1998,6,6,467,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0.8,0.9,12,23,59,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.18,0.03,0.18,Matches
459,Gonzalo Montiel,ar ARG,DF,es Sevilla,25,1997,4,2,226,2.5,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.4,3,12,19,0.40,0.00,0.40,0.40,0.40,0.06,0.09,0.15,0.06,0.15,Matches
460,Aaron Mooy,au AUS,MF,sct Celtic,31,1990,5,1,153,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,12,15,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches
461,Álvaro Morata,es ESP,FW,es Atlético Madrid,29,1992,5,4,294,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,2,5,17,0.00,0.00,0.00,0.00,0.00,0.30,0.04,0.34,0.30,0.34,Matches
462,Morato,br BRA,DF,pt Benfica,21,2001,2,1,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
463,Alfredo Morelos,co COL,FW,sct Rangers,26,1996,5,3,256,2.8,0,0,0,0,0,0,1,0,1.6,1.6,0.1,1.7,2,3,15,0.00,0.00,0.00,0.00,0.00,0.56,0.04,0.60,0.56,0.60,Matches
464,Hidemasa Morita,jp JPN,MF,pt Sporting CP,27,1995,5,5,331,3.7,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.2,4,15,2,0.00,0.27,0.27,0.00,0.27,0.01,0.05,0.06,0.01,0.06,Matches
465,Jhon Mosquera,co COL,"FW,MF",cz Viktoria Plzeň,32,1990,5,5,431,4.8,0,1,1,0,0,0,3,0,0.4,0.4,0.4,0.7,10,7,22,0.00,0.21,0.21,0.00,0.21,0.07,0.08,0.15,0.07,0.15,Matches
466,Youssoufa Moukoko,de GER,"FW,MF",de Dortmund,17,2004,6,2,242,2.7,0,2,2,0,0,0,0,0,2.1,2.1,0.4,2.4,5,8,14,0.00,0.74,0.74,0.00,0.74,0.77,0.14,0.91,0.77,0.91,Matches
467,Mason Mount,eng ENG,MF,eng Chelsea,23,1999,9,5,441,4.9,0,2,2,0,0,0,3,0,0.8,0.8,0.8,1.6,8,40,41,0.00,0.41,0.41,0.00,0.41,0.16,0.16,0.33,0.16,0.33,Matches
468,Lucas Moura,br BRA,"FW,MF",eng Tottenham,29,1992,3,2,175,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,4,13,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
469,Mykhailo Mudryk,ua UKR,"FW,DF",eng Chelsea,21,2001,2,1,94,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,1,7,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.18,0.09,0.18,Matches
470,Mykhailo Mudryk,ua UKR,MF,ua Shakhtar,21,2001,6,6,516,5.7,3,2,5,3,0,0,2,0,1.1,1.1,0.7,1.8,25,14,30,0.52,0.35,0.87,0.52,0.87,0.19,0.12,0.32,0.19,0.32,Matches
471,Paul Mukairu,ng NGA,FW,dk FC Copenhagen,22,2000,3,0,44,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,0,3,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55,Matches
472,Nordi Mukiele,fr FRA,"DF,MF",fr Paris S-G,24,1997,4,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,15,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
473,Thomas Müller,de GER,"MF,FW",de Bayern Munich,32,1989,8,4,367,4.1,1,1,2,1,0,0,0,0,1.3,1.3,0.3,1.6,6,23,26,0.25,0.25,0.49,0.25,0.49,0.33,0.08,0.40,0.33,0.40,Matches
474,Petar Musa,hr CRO,FW,pt Benfica,24,1998,5,0,129,1.4,2,0,2,2,0,0,1,0,0.5,0.5,0.1,0.5,4,5,12,1.40,0.00,1.40,1.40,1.40,0.33,0.05,0.38,0.33,0.38,Matches
475,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,19,2003,9,7,528,5.9,0,2,2,0,0,0,0,0,1.5,1.5,1.9,3.4,19,44,32,0.00,0.34,0.34,0.00,0.34,0.26,0.33,0.58,0.26,0.58,Matches
476,Bohdan Mykhaylychenko,ua UKR,DF,ua Shakhtar,25,1997,4,4,360,4.0,0,2,2,0,0,0,1,0,0.1,0.1,0.3,0.4,8,10,16,0.00,0.50,0.50,0.00,0.50,0.03,0.08,0.11,0.03,0.11,Matches
477,Obite N'Dicka,ci CIV,DF,de Eint Frankfurt,22,1999,8,8,720,8.0,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,11,15,5,0.00,0.12,0.12,0.00,0.12,0.01,0.01,0.02,0.01,0.02,Matches
478,Nacho,es ESP,DF,es Real Madrid,32,1990,8,4,440,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,14,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches
479,Jesús Navas,es ESP,"DF,MF",es Sevilla,36,1985,3,3,224,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,5,22,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
480,Flávio Nazinho,pt POR,"DF,MF",pt Sporting CP,19,2003,3,0,120,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1,0,4,0.00,0.00,0.00,0.00,0.00,0.33,0.01,0.35,0.33,0.35,Matches
481,Tanguy Ndombele,fr FRA,MF,it Napoli,25,1996,9,3,373,4.1,1,1,2,1,0,0,0,0,0.9,0.9,1.4,2.3,11,25,12,0.24,0.24,0.48,0.24,0.48,0.21,0.35,0.56,0.21,0.56,Matches
482,David Neres,br BRA,"FW,MF",pt Benfica,25,1997,9,4,444,4.9,3,1,4,3,0,0,2,0,1.9,1.9,1.2,3.1,24,23,47,0.61,0.20,0.81,0.61,0.81,0.38,0.25,0.63,0.38,0.63,Matches
483,Luís Neto,pt POR,DF,pt Sporting CP,34,1988,1,0,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches
484,Manuel Neuer,de GER,GK,de Bayern Munich,36,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
485,João Neves,pt POR,"FW,MF",pt Benfica,17,2004,3,0,29,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,2,0.00,3.10,3.10,0.00,3.10,0.00,0.24,0.24,0.00,0.24,Matches
486,Neymar,br BRA,"MF,FW",fr Paris S-G,30,1992,6,6,539,6.0,2,2,4,2,0,0,4,0,2.1,2.1,1.6,3.6,37,57,31,0.33,0.33,0.67,0.33,0.67,0.35,0.26,0.61,0.35,0.61,Matches
487,Tanguy Nianzou,fr FRA,DF,es Sevilla,20,2002,2,2,180,2.0,1,0,1,1,0,0,0,0,0.1,0.1,0.4,0.5,2,6,0,0.50,0.00,0.50,0.50,0.50,0.07,0.21,0.27,0.07,0.27,Matches
488,Casper Nielsen,dk DEN,MF,be Club Brugge,28,1994,8,7,645,7.2,0,1,1,0,0,0,2,0,0.5,0.5,0.6,1.2,2,19,11,0.00,0.14,0.14,0.00,0.14,0.08,0.08,0.16,0.08,0.16,Matches
489,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,27,1994,5,4,281,3.1,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.3,5,11,14,0.00,0.00,0.00,0.00,0.00,0.18,0.03,0.21,0.07,0.11,Matches
490,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,24,1997,7,6,562,6.2,3,1,4,3,0,0,1,0,1.6,1.6,2.5,4.1,15,23,51,0.48,0.16,0.64,0.48,0.64,0.26,0.41,0.66,0.26,0.66,Matches
491,Hugo Novoa,es ESP,MF,de RB Leipzig,19,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
492,Darwin Núñez,uy URU,FW,eng Liverpool,23,1999,8,5,399,4.4,4,1,5,4,0,0,1,0,5.0,5.0,0.1,5.1,13,5,50,0.90,0.23,1.13,0.90,1.13,1.13,0.01,1.14,1.13,1.14,Matches
493,Antonio Nusa,no NOR,FW,be Club Brugge,17,2005,4,0,57,0.6,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,6,2,6,1.58,0.00,1.58,1.58,1.58,0.41,0.04,0.45,0.41,0.45,Matches
494,Matt O'Riley,dk DEN,MF,sct Celtic,21,2000,6,6,481,5.3,0,0,0,0,0,0,2,0,0.9,0.9,0.5,1.4,7,30,27,0.00,0.00,0.00,0.00,0.00,0.18,0.08,0.26,0.18,0.26,Matches
495,Jan Oblak,si SVN,GK,es Atlético Madrid,29,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
496,Lucas Ocampos,ar ARG,FW,nl Ajax,28,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
497,Oleh Ocheretko,ua UKR,MF,ua Shakhtar,19,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44,Matches
498,Denis Odoi,gh GHA,"DF,MF",be Club Brugge,34,1988,7,6,523,5.8,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.1,8,29,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
499,Noah Okafor,ch SUI,FW,at RB Salzburg,22,2000,6,6,465,5.2,3,0,3,2,1,1,1,0,1.7,0.9,0.5,1.5,13,7,34,0.58,0.00,0.58,0.39,0.39,0.34,0.10,0.43,0.18,0.28,Matches
500,Mathías Olivera,uy URU,DF,it Napoli,24,1997,8,5,514,5.7,0,2,2,0,0,0,1,0,0.6,0.6,0.7,1.3,11,26,15,0.00,0.35,0.35,0.00,0.35,0.10,0.13,0.23,0.10,0.23,Matches
501,Dani Olmo,es ESP,"FW,MF",de RB Leipzig,24,1998,3,0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,4,0.00,0.00,0.00,0.00,0.00,0.15,0.11,0.26,0.15,0.26,Matches
502,André Onana,cm CMR,GK,it Inter,26,1996,13,13,1170,13.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
503,Raphael Onyedika,ng NGA,MF,be Club Brugge,21,2001,7,6,567,6.3,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.7,4,19,4,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12,Matches
504,Willi Orban,hu HUN,DF,de RB Leipzig,29,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.6,3,33,1,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.07,0.06,0.07,Matches
505,Divock Origi,be BEL,FW,it Milan,27,1995,8,0,154,1.7,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,5,4,9,0.00,0.00,0.00,0.00,0.00,0.39,0.12,0.51,0.39,0.51,Matches
506,Mislav Oršić,hr CRO,FW,hr Dinamo Zagreb,29,1992,6,6,490,5.4,2,0,2,2,0,0,1,0,1.1,1.1,0.3,1.4,13,15,43,0.37,0.00,0.37,0.37,0.37,0.20,0.05,0.25,0.20,0.25,Matches
507,Stefan Ortega,de GER,GK,eng Manchester City,29,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
508,Victor Osimhen,ng NGA,FW,it Napoli,23,1998,6,5,421,4.7,5,0,5,5,0,1,1,0,4.9,4.1,0.5,4.6,10,7,25,1.07,0.00,1.07,1.07,1.07,1.05,0.11,1.16,0.89,0.99,Matches
509,Nicolás Otamendi,ar ARG,DF,pt Benfica,34,1988,9,9,793,8.8,0,1,1,0,0,0,3,0,0.3,0.3,0.6,0.9,3,24,2,0.00,0.11,0.11,0.00,0.11,0.03,0.07,0.10,0.03,0.10,Matches
510,Otávio,pt POR,MF,pt Porto,27,1995,7,6,526,5.8,0,2,2,0,0,0,3,1,0.7,0.7,1.5,2.2,8,32,12,0.00,0.34,0.34,0.00,0.34,0.11,0.26,0.37,0.11,0.37,Matches
511,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,28,1993,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
512,Salih Özcan,tr TUR,MF,de Dortmund,24,1998,7,7,541,6.0,0,1,1,0,0,0,4,0,0.1,0.1,0.8,0.9,6,22,8,0.00,0.17,0.17,0.00,0.17,0.01,0.13,0.14,0.01,0.14,Matches
513,Exequiel Palacios,ar ARG,MF,de Leverkusen,23,1998,2,1,90,1.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
514,Cole Palmer,eng ENG,"MF,FW",eng Manchester City,20,2002,4,1,138,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,10,4,11,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
515,Antonios Papadopoulos,de GER,"MF,FW",de Dortmund,22,1999,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
516,Leandro Paredes,ar ARG,MF,it Juventus,28,1994,4,4,354,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,5,29,4,0.00,0.25,0.25,0.00,0.25,0.04,0.06,0.10,0.04,0.10,Matches
517,Felix Passlack,de GER,DF,de Dortmund,24,1998,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3,8,15,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,Matches
518,Remko Pasveer,nl NED,GK,nl Ajax,38,1983,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
519,Paulinho,pt POR,FW,pt Sporting CP,29,1992,5,2,236,2.6,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,3,10,8,0.38,0.00,0.38,0.38,0.38,0.10,0.04,0.14,0.10,0.14,Matches
520,Paulinho,br BRA,FW,de Leverkusen,22,2000,2,0,49,0.5,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,3,2,5,0.00,0.00,0.00,0.00,0.00,0.57,0.12,0.69,0.57,0.69,Matches
521,Benjamin Pavard,fr FRA,DF,de Bayern Munich,26,1996,9,7,592,6.6,2,0,2,2,0,0,4,1,1.1,1.1,0.2,1.3,7,53,20,0.30,0.00,0.30,0.30,0.30,0.16,0.03,0.19,0.16,0.19,Matches
522,Strahinja Pavlović,rs SRB,DF,at RB Salzburg,21,2001,6,6,540,6.0,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,9,20,2,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07,Matches
523,Dimitri Payet,fr FRA,MF,fr Marseille,35,1987,2,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,9,14,0.00,0.00,0.00,0.00,0.00,0.17,0.08,0.25,0.17,0.25,Matches
524,Pedri,es ESP,"MF,FW",es Barcelona,19,2002,5,5,401,4.5,0,0,0,0,0,0,0,0,0.9,0.9,0.8,1.7,16,35,30,0.00,0.00,0.00,0.00,0.00,0.21,0.18,0.39,0.21,0.39,Matches
525,Luca Pellegrini,it ITA,"DF,MF",de Eint Frankfurt,23,1999,4,1,201,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,10,14,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches
526,Iñaki Peña,es ESP,GK,es Barcelona,23,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
527,Pepe,pt POR,DF,pt Porto,39,1983,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
528,Pepê,br BRA,"DF,FW",pt Porto,25,1997,8,8,685,7.6,0,0,0,0,0,0,4,1,0.3,0.3,1.2,1.4,21,32,26,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.19,0.04,0.19,Matches
529,Danilo Pereira,pt POR,"DF,MF",fr Paris S-G,30,1991,7,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,19,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
530,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,28,1994,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,15,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
531,Mattia Perin,it ITA,GK,it Juventus,29,1992,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
532,Ivan Perišić,hr CRO,"DF,MF",eng Tottenham,33,1989,7,7,572,6.4,0,3,3,0,0,0,0,0,0.2,0.2,1.3,1.5,21,22,48,0.00,0.47,0.47,0.00,0.47,0.03,0.21,0.24,0.03,0.24,Matches
533,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,32,1990,6,5,495,5.5,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,0,6,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
534,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,27,1994,6,6,490,5.4,1,2,3,1,0,0,1,0,0.5,0.5,1.1,1.6,4,13,32,0.18,0.37,0.55,0.18,0.55,0.09,0.20,0.29,0.09,0.29,Matches
535,Ivan Petryak,ua UKR,MF,ua Shakhtar,28,1994,6,1,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,2,16,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.08,0.04,0.08,Matches
536,Kalvin Phillips,eng ENG,MF,eng Manchester City,26,1995,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
537,Frantzdy Pierrot,ht HAI,FW,il Maccabi Haifa,27,1995,6,6,481,5.3,0,2,2,0,0,0,1,0,0.7,0.7,0.4,1.1,8,2,20,0.00,0.37,0.37,0.00,0.37,0.13,0.08,0.20,0.13,0.20,Matches
