Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Matches
1080,Raúl García,es ESP,DF,Alavés,es La Liga,27,1989,18,1270,71,37.1,14.1,14,87,12,4,13,6,1.44,16,16,0,0.00,+0.08,Matches
1081,Samu García,es ESP,"FW,MF",Leganés,es La Liga,26,1990,11,531,48,15.5,5.9,5,79,2,6,23,6,0.73,11,5,+6,+1.02,+1.80,Matches
1082,Santiago García,ar ARG,DF,Werder Bremen,de Bundesliga,28,1988,19,1444,76,47.2,16.0,16,,12,3,,4,1.32,28,27,+1,+0.06,+0.29,Matches
1083,Ulisses Garcia,ch SUI,"DF,MF",Werder Bremen,de Bundesliga,20,1996,7,353,50,11.5,3.9,3,,3,4,,12,0.71,6,14,-8,-2.04,-2.21,Matches
1084,Unai García,es ESP,DF,Osasuna,es La Liga,24,1992,22,1872,85,54.7,20.8,20,90,20,2,36,6,0.59,25,48,-23,-1.11,+0.70,Matches
1085,Craig Gardner,eng ENG,MF,West Brom,eng Premier League,29,1986,9,218,24,6.4,2.4,2,,0,7,,11,1.67,1,6,-5,-2.06,-1.98,Matches
1086,Florin Gardoș,ro ROU,"DF,MF",Southampton,eng Premier League,27,1988,0,,,,,0,,0,0,,3,,,,,,,Matches
1087,Jordy Gaspar,ao ANG,"DF,MF",Lyon,fr Ligue 1,19,1997,2,172,86,5.0,1.9,2,,1,0,,12,1.50,2,3,-1,-0.52,-1.35,Matches
1088,Mario Gaspar,es ESP,"DF,MF",Villarreal,es La Liga,25,1990,36,3240,90,94.7,36.0,36,90,36,0,,0,1.69,51,32,+19,+0.53,-1.47,Matches
1089,Daniele Gastaldello,it ITA,DF,Bologna,it Serie A,33,1983,24,1920,80,56.1,21.3,24,,17,0,,3,1.17,27,30,-3,-0.14,+0.76,Matches
1090,Johan Gastien,fr FRA,MF,Dijon,fr Ligue 1,28,1988,15,889,59,26.0,9.9,8,,8,7,,5,1.27,11,14,-3,-0.30,+0.02,Matches
1091,Jon Gaztañaga,es ESP,"DF,MF",Real Sociedad,es La Liga,25,1991,2,26,13,0.8,0.3,0,,0,2,13,0,2.00,0,0,0,0.00,-0.16,Matches
1092,Alessandro Gazzi,it ITA,MF,Palermo,it Serie A,33,1983,25,1940,78,56.7,21.6,22,,16,3,,7,0.60,21,46,-25,-1.16,0.00,Matches
1093,Marcello Gazzola,it ITA,DF,Sassuolo,it Serie A,31,1985,16,1372,86,40.1,15.2,16,,13,0,,6,0.88,17,24,-7,-0.46,-0.55,Matches
1094,Jean-Philippe Gbamin,ci CIV,"DF,MF",Mainz 05,de Bundesliga,20,1995,25,1823,73,59.6,20.3,21,,14,4,,1,1.08,25,34,-9,-0.44,-0.30,Matches
1095,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,25,1990,35,3150,90,92.1,35.0,35,,35,0,,0,1.77,49,29,+20,+0.57,-1.10,Matches
1096,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,de Bundesliga,29,1986,30,2342,78,76.5,26.0,26,,24,4,,4,1.43,50,52,-2,-0.08,+0.05,Matches
1097,Johannes Geis,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1993,18,1324,74,43.3,14.7,17,,7,1,,15,1.39,20,12,+8,+0.54,+0.70,Matches
1098,Ioannis Gelios,gr GRE,GK,Augsburg,de Bundesliga,24,1992,0,,,,,0,,0,0,,4,,,,,,,Matches
1099,Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,28,1987,13,860,66,25.1,9.6,10,,8,3,,13,0.69,7,18,-11,-1.15,-0.52,Matches
1100,Santiago Gentiletti,ar ARG,DF,Genoa,it Serie A,31,1985,15,1217,81,35.6,13.5,15,,11,0,,19,0.93,13,21,-8,-0.59,+0.14,Matches
1101,Yannick Gerhardt,de GER,"DF,MF",Wolfsburg,de Bundesliga,22,1994,27,2214,82,72.4,24.6,25,,23,2,,5,1.15,25,39,-14,-0.57,-0.14,Matches
1102,Valère Germain,fr FRA,FW,Monaco,fr Ligue 1,26,1990,36,2225,62,65.1,24.7,27,,5,9,,1,2.53,64,14,+50,+2.02,+0.06,Matches
1103,Luca Germoni,it ITA,DF,Lazio,it Serie A,18,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
1104,Gerson,br BRA,"FW,MF",Roma,it Serie A,19,1997,4,131,33,3.8,1.5,2,,0,2,,34,2.25,3,2,+1,+0.69,-0.71,Matches
1105,Edvinas Gertmonas,lt LTU,GK,Rennes,fr Ligue 1,20,1996,0,,,,,0,,0,0,,11,,,,,,,Matches
1106,Rudy Gestede,bj BEN,FW,Middlesbrough,eng Premier League,27,1988,16,533,33,15.6,5.9,4,,1,12,,1,0.56,3,12,-9,-1.52,-0.99,Matches
1107,Anwar El Ghazi,nl NED,"FW,MF",Lille,fr Ligue 1,21,1995,12,703,59,20.6,7.8,7,,5,5,,4,0.92,5,11,-6,-0.77,-0.74,Matches
1108,Lamine Ghezali,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,1999,1,2,2,0.1,0.0,0,,0,1,,0,1.00,0,0,0,0.00,+0.03,Matches
1109,Rachid Ghezzal,dz ALG,"FW,MF",Lyon,fr Ligue 1,24,1992,26,1374,53,40.2,15.3,15,,4,11,,2,1.88,26,17,+9,+0.59,-0.29,Matches
1110,Simone Ghidotti,it ITA,GK,Fiorentina,it Serie A,16,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
1111,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,25,1991,29,2382,82,69.6,26.5,26,,26,3,,6,2.10,65,30,+35,+1.32,-0.41,Matches
1112,Emanuele Giaccherini,it ITA,"FW,MF",Napoli,it Serie A,31,1985,16,298,19,8.7,3.3,1,,0,15,,19,2.50,5,7,-2,-0.60,-2.25,Matches
1113,Elia Giampà,it ITA,DF,Empoli,it Serie A,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
1114,Niccolò Giannetti,it ITA,FW,Cagliari,it Serie A,25,1991,11,248,23,7.3,2.8,1,,0,10,,11,0.91,3,8,-5,-1.81,-1.36,Matches
1115,Kieran Gibbs,eng ENG,"DF,MF",Arsenal,eng Premier League,26,1989,11,702,64,20.5,7.8,8,,5,3,,20,2.73,10,3,+7,+0.90,+0.04,Matches
1116,Ben Gibson,eng ENG,DF,Middlesbrough,eng Premier League,23,1993,38,3420,90,100.0,38.0,38,,38,0,,0,0.74,27,53,-26,-0.68,,Matches
1117,Darron Gibson,ie IRL,MF,Sunderland,eng Premier League,28,1987,12,640,53,18.7,7.1,7,,1,5,,1,0.42,2,12,-10,-1.41,-0.44,Matches
1118,Fabian Giefer,de GER,GK,Schalke 04,de Bundesliga,26,1990,0,,,,,0,,0,0,,9,,,,,,,Matches
1119,Rafał Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,28,1987,0,,,,,0,,0,0,,32,,,,,,,Matches
1120,Carles Gil,es ESP,"FW,MF",La Coruña,es La Liga,23,1992,23,1408,61,41.2,15.6,16,76,6,7,29,4,1.09,21,26,-5,-0.32,+0.26,Matches
1121,Nacho Gil,es ESP,MF,Valencia,es La Liga,20,1995,2,4,2,0.1,0.0,0,,0,2,2,0,1.50,0,0,0,0.00,+0.24,Matches
1122,Alberto Gilardino,it ITA,FW,Empoli,it Serie A,34,1982,14,600,43,17.5,6.7,5,,3,9,,2,0.93,1,8,-7,-1.05,-0.25,Matches
1123,Alberto Gilardino,it ITA,FW,Pescara,it Serie A,34,1982,3,104,35,3.0,1.2,1,,0,2,,0,1.00,1,3,-2,-1.73,-0.59,Matches
1124,Guillaume Gillet,be BEL,"DF,MF",Nantes,fr Ligue 1,32,1984,38,3366,89,98.4,37.4,38,,36,0,,0,1.34,40,51,-11,-0.29,+4.71,Matches
1125,Rene Gilmartin,ie IRL,GK,Watford,eng Premier League,29,1987,0,,,,,0,,0,0,,1,,,,,,,Matches
1126,Dani Giménez,es ESP,GK,Betis,es La Liga,33,1983,1,90,90,2.6,1.0,1,90,1,0,,35,1.00,4,4,0,0.00,+0.62,Matches
1127,Matthias Ginter,de GER,"DF,MF",Dortmund,de Bundesliga,22,1994,29,2476,85,80.9,27.5,26,,25,3,,4,1.86,56,34,+22,+0.80,-0.74,Matches
1128,Thibault Giresse,fr FRA,MF,Guingamp,fr Ligue 1,35,1981,13,433,33,12.7,4.8,4,,0,9,,24,1.00,6,6,0,0.00,+0.21,Matches
1129,Olivier Giroud,fr FRA,FW,Arsenal,eng Premier League,29,1986,29,1206,42,35.3,13.4,11,,4,18,,3,1.83,28,16,+12,+0.90,+0.04,Matches
1130,Simone Giuliano,it ITA,DF,Palermo,it Serie A,19,1997,0,,,,,0,,0,0,,3,,,,,,,Matches
1131,Shay Given,ie IRL,GK,Stoke City,eng Premier League,40,1976,5,450,90,13.2,5.0,5,,5,0,,27,0.20,3,14,-11,-2.20,-2.08,Matches
1132,Kamil Glik,pl POL,"DF,MF",Monaco,fr Ligue 1,28,1988,36,3240,90,94.7,36.0,36,,36,0,,1,2.47,98,29,+69,+1.92,-1.58,Matches
1133,Serge Gnabry,de GER,"FW,MF",Werder Bremen,de Bundesliga,21,1995,27,1963,73,64.2,21.8,23,,12,4,,1,1.15,33,41,-8,-0.37,-0.78,Matches
1134,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,19,1997,27,2327,86,68.0,25.9,27,,24,0,,0,1.22,24,27,-3,-0.12,+0.13,Matches
1135,Eddy Gnahoré,fr FRA,MF,Crotone,it Serie A,22,1993,1,27,27,0.8,0.3,0,,0,1,,6,0.00,0,0,0,0.00,+0.64,Matches
1136,Assane Gnoukouri,ci CIV,MF,Udinese,it Serie A,19,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
1137,Assane Gnoukouri,ci CIV,MF,Inter,it Serie A,19,1996,4,142,36,4.2,1.6,0,,0,4,,13,1.00,2,3,-1,-0.63,-1.29,Matches
1138,Massimo Gobbi,it ITA,"DF,MF",Chievo,it Serie A,35,1980,30,2601,87,76.1,28.9,30,,27,0,,1,1.30,34,39,-5,-0.17,+1.26,Matches
1139,Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,30,1986,31,2706,87,79.1,30.1,30,90,29,1,7,0,1.90,47,22,+25,+0.83,-1.44,Matches
1140,Evandro Goebel,br BRA,MF,Hull City,eng Premier League,29,1986,11,576,52,16.8,6.4,7,,2,4,,1,1.27,2,10,-8,-1.25,-0.14,Matches
1141,Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,28,1988,2,180,90,5.3,2.0,2,,2,0,,36,1.00,0,0,0,0.00,+0.11,Matches
1142,Edoardo Goldaniga,it ITA,DF,Palermo,it Serie A,22,1993,28,2326,83,68.0,25.8,26,,21,2,,6,0.75,25,54,-29,-1.12,+0.11,Matches
1143,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,21,1995,4,360,90,10.5,4.0,4,,4,0,,15,2.50,6,1,+5,+1.25,+0.78,Matches
1144,André Gomes,pt POR,MF,Barcelona,es La Liga,23,1993,30,1591,53,46.5,17.7,17,75,5,13,24,4,2.30,56,20,+36,+2.04,-0.08,Matches
1145,Angel Gomes,eng ENG,"FW,MF",Manchester Utd,eng Premier League,15,2000,1,3,3,0.1,0.0,0,,0,1,,0,3.00,0,0,0,0.00,-0.66,Matches
1146,Heurelho Gomes,br BRA,GK,Watford,eng Premier League,35,1981,38,3337,88,97.6,37.1,38,,36,0,,0,1.05,39,64,-25,-0.67,+2.58,Matches
1147,Gustavo Gómez,py PAR,DF,Milan,it Serie A,23,1993,18,1087,60,31.8,12.1,11,,11,7,,20,1.72,23,19,+4,+0.33,+0.02,Matches
1148,Ibai Gómez,es ESP,"FW,MF",Alavés,es La Liga,26,1989,29,1815,63,53.1,20.2,23,74,4,6,18,2,1.45,20,14,+6,+0.30,+0.75,Matches
1149,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,19,1997,0,,,,,0,,0,0,,5,,,,,,,Matches
1150,Mario Gómez,de GER,FW,Wolfsburg,de Bundesliga,31,1985,33,2850,86,93.1,31.7,32,,27,1,,0,1.03,30,50,-20,-0.63,-1.49,Matches
1151,Moi Gómez,es ESP,"FW,MF",Sporting Gijón,es La Liga,22,1994,26,1864,72,54.5,20.7,24,75,8,2,29,3,0.92,27,35,-8,-0.39,+0.89,Matches
1152,Papu Gómez,ar ARG,"FW,MF",Atalanta,it Serie A,28,1988,37,3119,84,91.2,34.7,37,,18,0,,0,1.92,59,38,+21,+0.61,+0.61,Matches
1153,Sergi Gómez,es ESP,DF,Celta Vigo,es La Liga,24,1992,25,1904,76,55.7,21.2,21,88,17,4,16,11,1.08,19,41,-22,-1.04,-1.40,Matches
1154,Vicente Gómez,es ESP,MF,Las Palmas,es La Liga,27,1988,29,2311,80,67.6,25.7,28,82,17,1,23,2,1.31,44,43,+1,+0.04,+1.82,Matches
1155,Alfred Gomis,sn SEN,GK,Torino,it Serie A,22,1993,0,,,,,0,,0,0,,2,,,,,,,Matches
1156,Alfred Gomis,sn SEN,GK,Bologna,it Serie A,22,1993,0,,,,,0,,0,0,,6,,,,,,,Matches
1157,Bafétimbi Gomis,fr FRA,FW,Marseille,fr Ligue 1,30,1985,31,2599,84,76.0,28.9,30,,22,1,,2,1.65,42,30,+12,+0.42,-0.02,Matches
1158,Maxime Gonalons,fr FRA,MF,Lyon,fr Ligue 1,27,1989,30,2518,84,73.6,28.0,29,,23,1,,2,1.67,49,39,+10,+0.36,-1.54,Matches
1159,Jérôme Gondorf,de GER,MF,Darmstadt 98,de Bundesliga,28,1988,29,2546,88,83.2,28.3,29,,24,0,,0,0.86,24,43,-19,-0.67,+2.13,Matches
1160,Adrián González,es ESP,MF,Eibar,es La Liga,28,1988,28,1531,55,44.8,17.0,19,73,6,9,15,9,1.39,27,23,+4,+0.24,+0.19,Matches
1161,Álvaro González,es ESP,DF,Villarreal,es La Liga,26,1990,23,1887,82,55.2,21.0,20,90,20,3,29,10,1.79,39,23,+16,+0.76,+0.35,Matches
1162,Álvaro González,es ESP,DF,Espanyol,es La Liga,26,1990,2,180,90,5.3,2.0,2,90,2,0,,0,0.50,6,8,-2,-1.00,-1.03,Matches
1163,Bruno González,es ESP,DF,Betis,es La Liga,26,1990,16,1331,83,38.9,14.8,15,87,14,1,27,15,1.50,16,17,-1,-0.07,+0.88,Matches
1164,Diego González,es ESP,DF,Sevilla,es La Liga,21,1995,3,35,12,1.0,0.4,0,,0,3,12,1,2.00,0,0,0,0.00,-0.53,Matches
1165,Giancarlo González,cr CRC,DF,Palermo,it Serie A,28,1988,21,1662,79,48.6,18.5,18,,15,3,,8,0.67,14,43,-29,-1.57,-0.80,Matches
1166,Mario González,es ESP,FW,Villarreal,es La Liga,20,1996,2,24,12,0.7,0.3,0,,0,2,12,3,1.00,0,0,0,0.00,-0.61,Matches
1167,Mikel González,es ESP,DF,Real Sociedad,es La Liga,30,1985,9,664,74,19.4,7.4,8,83,6,1,1,13,1.44,8,9,-1,-0.14,-0.36,Matches
1168,Lynden Gooch,us USA,"DF,FW",Sunderland,eng Premier League,20,1995,11,366,33,10.7,4.1,4,,1,7,,8,0.45,1,9,-8,-1.97,-1.02,Matches
1169,Leon Goretzka,de GER,MF,Schalke 04,de Bundesliga,21,1995,30,2563,85,83.8,28.5,30,,24,0,,0,1.30,36,33,+3,+0.11,-0.26,Matches
1170,Mathieu Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,25,1990,1,90,90,2.6,1.0,1,,1,0,,36,3.00,4,2,+2,+2.00,+1.27,Matches
1171,Benjamin Gorka,de GER,DF,Darmstadt 98,de Bundesliga,32,1984,1,7,7,0.2,0.1,0,,0,1,,5,0.00,0,0,0,0.00,+1.03,Matches
1172,Dan Gosling,eng ENG,"DF,MF",Bournemouth,eng Premier League,26,1990,27,1366,51,39.9,15.2,14,,10,13,,6,1.48,20,24,-4,-0.26,+0.09,Matches
1173,Ashton Götz,de GER,"DF,MF",Hamburger SV,de Bundesliga,23,1993,1,65,65,2.1,0.7,1,,0,0,,8,0.00,0,1,-1,-1.38,-0.57,Matches
1174,Felix Götze,de GER,"DF,MF",Bayern Munich,de Bundesliga,18,1998,0,,,,,0,,0,0,,4,,,,,,,Matches
1175,Mario Götze,de GER,"FW,MF",Dortmund,de Bundesliga,24,1992,11,760,69,24.8,8.4,9,,4,2,,6,1.36,13,9,+4,+0.47,-0.62,Matches
1176,Lemouya Goudiaby,sn SEN,"DF,MF",Metz,fr Ligue 1,19,1997,0,,,,,0,,0,0,,5,,,,,,,Matches
1177,Yoann Gourcuff,fr FRA,MF,Rennes,fr Ligue 1,30,1986,27,2289,85,66.9,25.4,27,,19,0,,1,1.44,23,22,+1,+0.04,+0.60,Matches
1178,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,25,1991,18,1548,86,50.6,17.2,18,,16,0,,0,1.33,19,19,0,0.00,+0.95,Matches
1179,Lewis Grabban,eng ENG,"FW,MF",Bournemouth,eng Premier League,28,1988,3,60,20,1.8,0.7,0,,0,3,,0,0.33,1,2,-1,-1.50,-1.21,Matches
1180,Max Gradel,ci CIV,"FW,MF",Bournemouth,eng Premier League,28,1987,11,134,12,3.9,1.5,0,,0,11,,10,1.45,3,1,+2,+1.34,+1.73,Matches
1181,Esteban Granero,es ESP,MF,Real Sociedad,es La Liga,29,1987,19,696,37,20.4,7.7,8,72,3,11,11,6,1.58,8,10,-2,-0.26,-0.52,Matches
1182,Lee Grant,eng ENG,GK,Stoke City,eng Premier League,33,1983,28,2520,90,73.7,28.0,28,,28,0,,7,1.36,34,34,0,0.00,+1.50,Matches
1183,Alberto Grassi,it ITA,MF,Atalanta,it Serie A,21,1995,18,701,39,20.5,7.8,4,,1,14,,18,1.89,12,8,+4,+0.51,-0.05,Matches
1184,Alberto Grassi,it ITA,MF,Napoli,it Serie A,21,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
1185,Andrew Gravillon,gp GLP,DF,Inter,it Serie A,18,1998,0,,,,,0,,0,0,,2,,,,,,,Matches
1186,Andre Gray,jm JAM,FW,Burnley,eng Premier League,25,1991,32,2259,71,66.1,25.1,26,,12,6,,2,0.97,24,32,-8,-0.32,+0.30,Matches
1187,Demarai Gray,jm JAM,"FW,MF",Leicester City,eng Premier League,20,1996,30,1049,35,30.7,11.7,9,,2,21,,8,1.10,13,20,-7,-0.60,-0.30,Matches
1188,Stefano Greco,it ITA,GK,Roma,it Serie A,17,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
1189,Julian Green,us USA,"FW,MF",Bayern Munich,de Bundesliga,21,1995,0,,,,,0,,0,0,,6,,,,,,,Matches
1190,Michael Gregoritsch,at AUT,"FW,MF",Hamburger SV,de Bundesliga,22,1994,30,1305,44,42.6,14.5,14,,2,16,,1,1.03,20,33,-13,-0.90,-0.13,Matches
1191,Clément Grenier,fr FRA,MF,Roma,it Serie A,25,1991,6,156,26,4.6,1.7,1,,0,5,,10,3.00,3,2,+1,+0.58,-0.83,Matches
1192,Clément Grenier,fr FRA,MF,Lyon,fr Ligue 1,25,1991,4,35,9,1.0,0.4,0,,0,4,,1,2.25,3,2,+1,+2.57,+1.83,Matches
1193,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,25,1991,36,3053,85,89.3,33.9,36,85,22,0,,1,2.06,56,25,+31,+0.91,-2.03,Matches
1194,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,de Bundesliga,23,1993,30,2492,83,81.4,27.7,27,,22,3,,1,1.47,35,49,-14,-0.51,+0.13,Matches
1195,Florian Grillitsch,at AUT,"DF,MF",Werder Bremen,de Bundesliga,20,1995,23,1712,74,55.9,19.0,21,,9,2,,1,1.43,36,39,-3,-0.16,-0.16,Matches
1196,Pascal Groß,de GER,"DF,FW",Ingolstadt 04,de Bundesliga,25,1991,33,2720,82,88.9,30.2,31,,19,2,,0,0.94,35,47,-12,-0.40,+1.99,Matches
1197,Kamil Grosicki,pl POL,"FW,MF",Hull City,eng Premier League,28,1988,15,1143,76,33.4,12.7,12,,7,3,,0,1.13,16,27,-11,-0.87,+0.40,Matches
1198,Kamil Grosicki,pl POL,"FW,MF",Rennes,fr Ligue 1,28,1988,16,992,62,29.0,11.0,9,,5,7,,1,1.38,14,14,0,0.00,+0.22,Matches
1199,Lorenzo Grossi,it ITA,MF,Roma,it Serie A,18,1998,0,,,,,0,,0,0,,2,,,,,,,Matches
1200,Marko Grujić,rs SRB,MF,Liverpool,eng Premier League,20,1996,5,43,9,1.3,0.5,0,,0,5,,12,1.40,0,0,0,0.00,-0.96,Matches
1201,Max Grün,de GER,GK,Wolfsburg,de Bundesliga,29,1987,0,,,,,0,,0,0,,7,,,,,,,Matches
1202,Sergi Guardiola,es ESP,"FW,MF",Granada,es La Liga,25,1991,0,,,,,0,,0,0,,1,,,,,,,Matches
1203,Alessandro Guarnone,it ITA,GK,Milan,it Serie A,17,1999,0,,,,,0,,0,0,,2,,,,,,,Matches
1204,Samuel Guddo,it ITA,GK,Palermo,it Serie A,17,1999,0,,,,,0,,0,0,,6,,,,,,,Matches
1205,Karim Guédé,sk SVK,MF,Freiburg,de Bundesliga,31,1985,5,184,37,6.0,2.0,3,,0,2,,2,2.40,2,2,0,0.00,+0.56,Matches
1206,Gonçalo Guedes,pt POR,"FW,MF",Paris S-G,fr Ligue 1,19,1996,7,143,20,4.2,1.6,1,,0,6,,8,2.71,7,3,+4,+2.52,+1.09,Matches
1207,Adlène Guedioura,dz ALG,MF,Watford,eng Premier League,30,1985,12,721,60,21.1,8.0,9,,4,3,,8,0.83,7,19,-12,-1.50,-0.96,Matches
1208,Adlène Guedioura,dz ALG,MF,Middlesbrough,eng Premier League,30,1985,5,140,28,4.1,1.6,0,,0,5,,3,0.20,0,1,-1,-0.64,+0.04,Matches
1209,Alexis Guendouz,dz ALG,GK,Saint-Étienne,fr Ligue 1,20,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
1210,Mattéo Guendouzi,fr FRA,MF,Lorient,fr Ligue 1,17,1999,8,420,53,12.3,4.7,4,,3,4,,4,0.63,6,12,-6,-1.29,-0.69,Matches
1211,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,de Bundesliga,22,1993,24,1481,62,48.4,16.5,17,,8,7,,2,1.96,42,24,+18,+1.09,+0.30,Matches
1212,John Guidetti,se SWE,FW,Celta Vigo,es La Liga,24,1992,23,1065,46,31.1,11.8,14,63,1,9,21,4,1.04,14,22,-8,-0.68,-0.37,Matches
1213,Diallo Guidileye,mr MTN,MF,Nancy,fr Ligue 1,26,1989,24,1749,73,51.1,19.4,18,,12,6,,4,0.79,18,29,-11,-0.57,+0.08,Matches
1214,Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,de Bundesliga,25,1990,19,1541,81,50.4,17.1,17,,14,2,,0,1.26,20,24,-4,-0.23,+0.60,Matches
1215,Frederic Guilbert,fr FRA,"DF,MF",Bordeaux,fr Ligue 1,21,1994,3,223,74,6.5,2.5,2,,2,1,,0,2.00,4,6,-2,-0.81,-1.14,Matches
1216,Frederic Guilbert,fr FRA,"DF,MF",Caen,fr Ligue 1,21,1994,23,2038,89,59.6,22.6,23,,18,0,,0,1.00,22,32,-10,-0.44,+0.80,Matches
1217,Guilherme,br BRA,MF,La Coruña,es La Liga,25,1991,30,2277,76,66.6,25.3,26,86,19,4,13,3,0.93,32,48,-16,-0.63,-0.47,Matches
1218,Serhou Guirassy,gn GUI,FW,Köln,de Bundesliga,20,1996,6,85,14,2.8,0.9,0,,0,6,,4,0.50,0,4,-4,-4.24,-4.63,Matches
1219,Théo Guivarch,fr FRA,GK,Guingamp,fr Ligue 1,20,1995,1,50,50,1.5,0.6,0,,0,1,,14,0.00,1,2,-1,-1.80,-1.64,Matches
1220,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,26,1990,33,2970,90,97.1,33.0,33,,33,0,,0,1.94,62,39,+23,+0.70,-3.30,Matches
1221,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,25,1991,20,1684,84,55.0,18.7,19,,16,1,,6,1.15,22,33,-11,-0.59,-0.13,Matches
1222,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,25,1990,10,704,70,20.6,7.8,9,,2,1,,0,1.50,15,8,+7,+0.89,-0.23,Matches
1223,Angus Gunn,sct SCO,GK,Manchester City,eng Premier League,20,1996,0,,,,,0,,0,0,,5,,,,,,,Matches
1224,Christian Günter,de GER,"DF,MF",Freiburg,de Bundesliga,23,1993,31,2696,87,88.1,30.0,30,,29,1,,2,1.45,38,51,-13,-0.43,+0.80,Matches
1225,Julian Günther-Schmidt,de GER,"FW,MF",Augsburg,de Bundesliga,21,1994,4,46,12,1.5,0.5,0,,0,4,,8,1.50,0,3,-3,-5.87,-5.48,Matches
1226,Jon Guridi,es ESP,MF,Real Sociedad,es La Liga,21,1995,1,75,75,2.2,0.8,1,75,0,0,,0,0.00,0,1,-1,-1.20,-1.39,Matches
1227,Samuel Gustafson,se SWE,MF,Torino,it Serie A,21,1995,5,223,45,6.5,2.5,1,,0,4,,22,2.00,7,9,-2,-0.81,-1.00,Matches
1228,Luiz Gustavo,br BRA,"DF,MF",Wolfsburg,de Bundesliga,29,1987,27,2344,87,76.6,26.0,26,,24,1,,1,1.19,28,36,-8,-0.31,+0.95,Matches
1229,Felipe Gutiérrez,cl CHI,MF,Betis,es La Liga,25,1990,14,757,54,22.1,8.4,9,71,4,5,24,1,1.07,9,13,-4,-0.48,+0.17,Matches
1230,Alejandro Gutiérrez Mozo,es ESP,MF,Leganés,es La Liga,21,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
1231,Leon Guwara,gm GAM,DF,Darmstadt 98,de Bundesliga,20,1996,17,1103,65,36.0,12.3,11,,10,6,,9,0.71,10,28,-18,-1.47,-0.69,Matches
1232,Brad Guzan,us USA,GK,Middlesbrough,eng Premier League,31,1984,10,900,90,26.3,10.0,10,,10,0,,26,0.90,7,17,-10,-1.00,-0.43,Matches
1233,Jonathan de Guzmán,nl NED,MF,Chievo,it Serie A,28,1987,27,1365,51,39.9,15.2,15,,7,12,,8,1.04,13,30,-17,-1.12,-1.08,Matches
1234,Norbert Gyömbér,sk SVK,"DF,MF",Pescara,it Serie A,24,1992,10,845,85,24.7,9.4,10,,7,0,,1,0.60,8,21,-13,-1.38,-0.30,Matches
1235,Janik Haberer,de GER,"FW,MF",Freiburg,de Bundesliga,22,1994,32,1952,61,63.8,21.7,22,,9,10,,1,1.41,27,32,-5,-0.23,+0.83,Matches
1236,Habib Habibou,cf CTA,FW,Rennes,fr Ligue 1,29,1987,0,,,,,0,,0,0,,1,,,,,,,Matches
1237,Alexander Hack,de GER,DF,Mainz 05,de Bundesliga,22,1993,15,1296,86,42.4,14.4,13,,12,2,,6,0.93,17,24,-7,-0.49,-0.28,Matches
1238,Munir El Haddadi,ma MAR,"FW,MF",Barcelona,es La Liga,20,1995,1,21,21,0.6,0.2,0,,0,1,21,1,3.00,1,1,0,0.00,-2.09,Matches
1239,Munir El Haddadi,ma MAR,"FW,MF",Valencia,es La Liga,20,1995,33,2031,62,59.4,22.6,22,79,8,11,27,2,1.21,34,30,+4,+0.18,+1.02,Matches
1240,Oussama Haddadi,tn TUN,"DF,MF",Dijon,fr Ligue 1,24,1992,13,1078,83,31.5,12.0,12,,11,1,,2,1.00,12,19,-7,-0.58,-0.39,Matches
